n100	n200	n300	n400	n500	n1000	n2000	n3000	n4000	n5000	n6000	n7000	MAF
0.995708154506438	0.995708154506438	0.995708154506438	0.995708154506438	0.995708154506438	0.995708154506438	0.997854077253219	0.997854077253219	0.997854077253219	0.997854077253219	0.997854077253219	0.997854077253219	0.144495607296137
0.997863247863248	0.997863247863248	0.997863247863248	0.997863247863248	0.997863247863248	0.997863247863248	0.997863247863248	0.997863247863248	0.997863247863248	0.997863247863248	0.997863247863248	0.997863247863248	0.145459604700855
1	1	1	1	1	1	1	1	1	1	1	1	0.146461768442623
0.997933884297521	1	1	1	1	1	1	1	1	1	1	1	0.147479435950413
0.998076923076923	0.998076923076923	0.998076923076923	0.998076923076923	0.998076923076923	0.998076923076923	0.998076923076923	0.998076923076923	0.998076923076923	0.998076923076923	0.998076923076923	0.998076923076923	0.148478713461538
1	1	1	1	1	1	1	1	1	1	1	1	0.149467742971888
0.997899159663866	0.995798319327731	0.995798319327731	0.995798319327731	0.995798319327731	0.995798319327731	0.995798319327731	0.995798319327731	0.995798319327731	0.995798319327731	0.995798319327731	0.995798319327731	0.150515978991597
1	1	1	1	1	1	1	1	1	1	1	1	0.151492415506958
1	1	1	1	1	1	1	1	1	1	1	1	0.152500931677019
0.998011928429423	1	1	1	1	1	1	1	1	1	1	1	0.153513500994036
1	1	1	1	1	1	1	1	1	1	1	1	0.154478263403263
1	0.997701149425287	1	1	1	1	1	1	1	1	1	1	0.155449774712644
0.990498812351544	0.992874109263658	0.992874109263658	0.992874109263658	0.997624703087886	0.995249406175772	0.995249406175772	0.995249406175772	0.995249406175772	0.995249406175772	0.995249406175772	0.995249406175772	0.15648890736342
0.997767857142857	0.997767857142857	0.997767857142857	1	0.997767857142857	1	0.997767857142857	1	1	1	1	1	0.157531354910714
0.996116504854369	0.998058252427184	0.998058252427184	0.998058252427184	0.998058252427184	0.998058252427184	0.998058252427184	0.998058252427184	0.998058252427184	0.998058252427184	0.998058252427184	0.998058252427184	0.15853154368932
0.995884773662551	0.995884773662551	0.995884773662551	0.995884773662551	0.995884773662551	0.995884773662551	0.995884773662551	0.995884773662551	0.995884773662551	0.995884773662551	0.995884773662551	0.995884773662551	0.159480236625514
0.997876857749469	0.997876857749469	0.997876857749469	0.997876857749469	0.997876857749469	0.997876857749469	0.997876857749469	0.997876857749469	0.997876857749469	0.997876857749469	0.997876857749469	0.997876857749469	0.16050204670913
0.995475113122172	0.993212669683258	0.993212669683258	0.993212669683258	0.993212669683258	0.993212669683258	0.993212669683258	0.993212669683258	0.993212669683258	0.993212669683258	0.993212669683258	0.993212669683258	0.161463997737557
0.995841995841996	0.995841995841996	0.995841995841996	0.995841995841996	0.995841995841996	0.995841995841996	0.995841995841996	0.995841995841996	0.995841995841996	0.995841995841996	0.995841995841996	0.995841995841996	0.162484278586279
0.993736951983299	0.993736951983299	0.995824634655532	0.995824634655532	0.997912317327766	0.997912317327766	0.997912317327766	0.997912317327766	0.997912317327766	0.997912317327766	0.997912317327766	0.997912317327766	0.163508415448852
1	1	1	1	1	1	1	1	1	1	1	1	0.164486623222749
0.998019801980198	0.998019801980198	0.998019801980198	0.998019801980198	0.998019801980198	0.998019801980198	0.998019801980198	0.998019801980198	0.998019801980198	0.998019801980198	0.998019801980198	0.998019801980198	0.165534564356436
1	1	1	1	1	1	1	1	1	1	1	1	0.166472614849188
0.990588235294118	0.995294117647059	0.995294117647059	0.995294117647059	0.995294117647059	0.995294117647059	0.995294117647059	0.995294117647059	0.995294117647059	0.995294117647059	0.995294117647059	0.995294117647059	0.167472541176471
1	1	1	1	1	1	1	1	1	1	1	1	0.168506104925054
0.995271867612293	0.997635933806147	0.997635933806147	0.997635933806147	0.997635933806147	0.997635933806147	0.997635933806147	0.997635933806147	0.997635933806147	0.997635933806147	0.997635933806147	0.997635933806147	0.169457144208038
1	1	1	1	1	1	1	1	1	1	1	1	0.170521923261391
1	0.997237569060773	0.997237569060773	0.997237569060773	0.997237569060773	0.997237569060773	0.997237569060773	0.997237569060773	0.997237569060773	0.997237569060773	0.997237569060773	0.997237569060773	0.171517773480663
1	1	1	1	1	1	1	1	1	1	1	1	0.172522746153846
1	1	0.997058823529412	1	1	1	1	1	1	1	1	1	0.173538276470588
0.995098039215686	0.995098039215686	0.995098039215686	0.995098039215686	0.995098039215686	0.995098039215686	0.995098039215686	0.995098039215686	0.995098039215686	0.995098039215686	0.995098039215686	0.995098039215686	0.174524
0.995726495726496	0.997863247863248	1	1	1	1	1	1	1	1	1	1	0.175510978632479
0.995708154506438	0.995708154506438	0.995708154506438	0.995708154506438	0.995708154506438	0.995708154506438	0.995708154506438	0.995708154506438	0.995708154506438	0.995708154506438	0.995708154506438	0.995708154506438	0.176473160944206
0.997596153846154	0.997596153846154	0.997596153846154	0.997596153846154	0.997596153846154	0.997596153846154	0.997596153846154	0.997596153846154	0.997596153846154	0.997596153846154	0.997596153846154	0.997596153846154	0.177500221153846
1	1	1	1	1	1	1	1	1	1	1	1	0.178483390804598
0.994366197183099	0.994366197183099	0.994366197183099	0.997183098591549	0.997183098591549	0.997183098591549	0.997183098591549	0.997183098591549	0.997183098591549	0.997183098591549	0.997183098591549	0.997183098591549	0.179517563380282
0.99702380952381	0.99702380952381	0.99702380952381	0.99702380952381	0.99702380952381	0.99702380952381	0.99702380952381	0.99702380952381	0.99702380952381	0.99702380952381	0.99702380952381	0.99702380952381	0.180499092261905
1	1	1	1	1	1	1	1	1	1	1	1	0.181491220338983
1	1	1	1	1	1	1	1	1	1	1	1	0.182512631979695
1	0.997742663656885	0.997742663656885	1	1	1	1	1	1	1	1	1	0.18349576523702
1	1	1	1	1	1	1	1	1	1	1	1	0.184489802110818
0.997347480106101	1	1	1	1	1	1	1	1	1	1	1	0.185462312997347
1	1	1	1	1	1	1	1	1	1	1	1	0.186551599537037
0.997282608695652	0.997282608695652	0.997282608695652	0.997282608695652	0.997282608695652	0.997282608695652	0.997282608695652	0.997282608695652	0.997282608695652	0.997282608695652	0.997282608695652	0.997282608695652	0.18751397826087
0.997474747474748	1	0.997474747474748	1	1	1	1	1	1	1	1	1	0.188476972222222
0.997455470737914	0.997455470737914	0.997455470737914	0.997455470737914	0.997455470737914	0.997455470737914	0.997455470737914	0.997455470737914	0.997455470737914	0.997455470737914	0.997455470737914	0.997455470737914	0.18952568956743
0.994805194805195	0.994805194805195	0.994805194805195	0.994805194805195	0.994805194805195	0.994805194805195	0.994805194805195	0.994805194805195	0.994805194805195	0.994805194805195	0.994805194805195	0.994805194805195	0.190502755844156
0.997275204359673	0.997275204359673	0.997275204359673	0.997275204359673	0.997275204359673	0.997275204359673	0.997275204359673	0.997275204359673	0.997275204359673	0.997275204359673	0.997275204359673	0.997275204359673	0.191489839237057
1	1	1	1	1	1	1	1	1	1	1	1	0.192485128767123
0.997237569060773	1	1	1	1	1	1	1	1	1	1	1	0.193511745856354
0.996865203761755	0.996865203761755	0.996865203761755	0.996865203761755	0.996865203761755	0.996865203761755	0.996865203761755	0.996865203761755	0.996865203761755	0.996865203761755	0.996865203761755	0.996865203761755	0.194518188087774
0.997175141242938	0.997175141242938	0.997175141242938	0.997175141242938	0.997175141242938	0.997175141242938	0.997175141242938	0.997175141242938	0.997175141242938	0.997175141242938	0.997175141242938	0.997175141242938	0.195460542372881
1	1	1	1	1	1	1	1	1	1	1	1	0.196538592705167
1	1	1	1	1	1	1	1	1	1	1	1	0.197499359195402
0.997101449275362	0.997101449275362	0.997101449275362	0.997101449275362	0.997101449275362	0.997101449275362	0.997101449275362	0.997101449275362	0.997101449275362	0.997101449275362	0.997101449275362	0.997101449275362	0.198482501449275
0.997435897435897	0.997435897435897	0.997435897435897	0.997435897435897	0.997435897435897	0.997435897435897	0.997435897435897	0.997435897435897	0.997435897435897	0.997435897435897	0.997435897435897	0.997435897435897	0.199453494871795
0.997245179063361	0.997245179063361	0.997245179063361	0.997245179063361	0.997245179063361	0.997245179063361	0.997245179063361	0.997245179063361	0.997245179063361	0.997245179063361	0.997245179063361	0.997245179063361	0.200529548209366
1	1	1	1	1	1	1	1	1	1	1	1	0.201521069620253
1	1	1	1	1	1	1	1	1	1	1	1	0.202473083333333
1	1	1	1	1	1	1	1	1	1	1	1	0.203514543715847
0.996996996996997	0.996996996996997	0.996996996996997	0.996996996996997	0.996996996996997	0.996996996996997	0.996996996996997	0.996996996996997	0.996996996996997	0.996996996996997	0.996996996996997	0.996996996996997	0.204534156156156
1	1	1	1	1	1	1	1	1	1	1	1	0.205500191823899
0.994202898550725	0.997101449275362	0.997101449275362	0.997101449275362	0.997101449275362	0.997101449275362	0.997101449275362	0.997101449275362	0.997101449275362	0.997101449275362	0.997101449275362	0.997101449275362	0.206498930434783
1	1	1	1	1	1	1	1	1	1	1	1	0.207514175438596
1	1	1	1	1	1	1	1	1	1	1	1	0.208539857142857
0.997455470737914	0.997455470737914	0.997455470737914	0.997455470737914	0.997455470737914	0.997455470737914	0.997455470737914	0.997455470737914	0.997455470737914	0.997455470737914	0.997455470737914	0.997455470737914	0.209511251908397
0.996587030716723	0.996587030716723	1	1	1	1	1	1	1	1	1	1	0.210478215017065
0.997050147492625	0.997050147492625	0.997050147492625	0.997050147492625	0.997050147492625	0.997050147492625	1	1	1	1	1	1	0.211515442477876
0.994219653179191	0.994219653179191	0.994219653179191	0.994219653179191	0.994219653179191	0.994219653179191	0.994219653179191	0.994219653179191	0.994219653179191	0.994219653179191	0.994219653179191	0.994219653179191	0.212477101156069
0.995260663507109	0.997630331753555	0.997630331753555	0.997630331753555	0.997630331753555	0.997630331753555	0.997630331753555	0.997630331753555	0.997630331753555	0.997630331753555	0.997630331753555	0.997630331753555	0.213471803317536
1	1	1	1	1	1	1	1	1	1	1	1	0.214512547169811
1	1	1	1	1	1	1	1	1	1	1	1	0.215507338235294
1	1	1	1	1	1	1	1	1	1	1	1	0.216479968208092
1	1	1	1	1	1	1	1	1	1	1	1	0.21751244092219
1	1	1	1	1	1	1	1	1	1	1	1	0.218504749244713
1	1	1	1	1	1	1	1	1	1	1	1	0.219490622222222
0.996865203761755	0.996865203761755	0.996865203761755	0.996865203761755	0.996865203761755	0.996865203761755	0.996865203761755	0.996865203761755	0.996865203761755	0.996865203761755	0.996865203761755	0.996865203761755	0.220508526645768
1	1	1	1	1	1	1	1	1	1	1	1	0.221500185303514
1	1	1	1	1	1	1	1	1	1	1	1	0.22252213592233
1	1	1	1	1	1	1	1	1	1	1	1	0.22347843030303
0.99702380952381	0.99702380952381	0.99702380952381	0.99702380952381	0.99702380952381	0.99702380952381	0.99702380952381	0.99702380952381	0.99702380952381	0.99702380952381	0.99702380952381	0.99702380952381	0.22451118452381
1	1	1	1	1	1	1	1	1	1	1	1	0.225488607142857
0.996515679442509	0.996515679442509	0.996515679442509	0.996515679442509	0.996515679442509	0.996515679442509	0.996515679442509	0.996515679442509	0.996515679442509	0.996515679442509	0.996515679442509	0.996515679442509	0.226513087108014
0.987261146496815	0.990445859872611	0.990445859872611	0.990445859872611	0.990445859872611	0.990445859872611	0.990445859872611	0.990445859872611	0.990445859872611	0.990445859872611	0.990445859872611	0.990445859872611	0.227487802547771
0.996710526315789	0.996710526315789	0.996710526315789	0.996710526315789	0.996710526315789	0.996710526315789	0.996710526315789	0.996710526315789	0.996710526315789	0.996710526315789	0.996710526315789	0.996710526315789	0.228522513157895
1	1	1	1	1	1	1	1	1	1	1	1	0.229532021148036
1	1	1	1	1	1	1	1	1	1	1	1	0.23048927482679
1	1	1	1	1	1	1	1	1	1	1	1	0.231518415697674
1	1	1	1	1	1	1	1	1	1	1	1	0.232484077380952
1	1	1	1	1	1	1	1	1	1	1	1	0.233463537162162
1	1	1	1	1	1	1	1	1	1	1	1	0.234472458598726
0.996389891696751	0.996389891696751	0.996389891696751	0.996389891696751	0.996389891696751	0.996389891696751	0.996389891696751	0.996389891696751	0.996389891696751	0.996389891696751	0.996389891696751	0.996389891696751	0.235499534296029
1	1	1	1	1	1	1	1	1	1	1	1	0.236526879844961
0.996794871794872	0.993589743589744	0.993589743589744	0.996794871794872	0.996794871794872	0.996794871794872	0.996794871794872	0.996794871794872	0.996794871794872	0.996794871794872	0.996794871794872	0.996794871794872	0.237484810897436
0.996677740863787	0.996677740863787	0.996677740863787	0.996677740863787	0.996677740863787	0.996677740863787	0.996677740863787	0.996677740863787	0.996677740863787	0.996677740863787	0.996677740863787	0.996677740863787	0.238502724252492
1	1	1	1	1	1	1	1	1	1	1	1	0.23948752189781
1	1	1	1	1	1	1	1	1	1	1	1	0.240492932721713
1	1	1	1	1	1	1	1	1	1	1	1	0.241473592286501
0.993846153846154	0.993846153846154	0.993846153846154	0.993846153846154	0.993846153846154	0.993846153846154	0.993846153846154	0.993846153846154	0.993846153846154	0.993846153846154	0.993846153846154	0.993846153846154	0.242497258461538
1	1	1	1	1	1	1	1	1	1	1	1	0.243484789473684
0.994252873563218	0.997126436781609	0.997126436781609	0.997126436781609	0.997126436781609	0.997126436781609	0.997126436781609	0.997126436781609	0.997126436781609	0.997126436781609	0.997126436781609	0.997126436781609	0.244504781609195
0.997222222222222	0.997222222222222	0.997222222222222	0.997222222222222	0.997222222222222	0.997222222222222	0.997222222222222	0.997222222222222	0.997222222222222	0.997222222222222	0.997222222222222	0.997222222222222	0.245505519444444
1	1	1	1	1	1	1	1	1	1	1	1	0.246476804154303
0.997076023391813	0.997076023391813	0.997076023391813	0.997076023391813	0.997076023391813	0.997076023391813	0.997076023391813	0.997076023391813	0.997076023391813	0.997076023391813	0.997076023391813	0.997076023391813	0.247454774853801
1	1	1	1	1	1	1	1	1	1	1	1	0.24850424
1	1	1	1	1	1	1	1	1	1	1	1	0.249552822368421
1	1	1	1	1	1	1	1	1	1	1	1	0.2504682
1	1	1	1	1	1	1	1	1	1	1	1	0.251484203571429
1	1	1	1	1	1	1	1	1	1	1	1	0.252522860273973
1	1	1	1	1	1	1	1	1	1	1	1	0.253498197879859
1	1	1	1	1	1	1	1	1	1	1	1	0.254465923076923
1	1	1	1	1	1	1	1	1	1	1	1	0.255515897260274
1	1	1	1	1	1	1	1	1	1	1	1	0.256499984496124
1	1	1	1	1	1	1	1	1	1	1	1	0.257482225903614
1	1	1	1	1	1	1	1	1	1	1	1	0.258498887681159
0.993975903614458	0.996987951807229	0.996987951807229	0.996987951807229	0.996987951807229	0.996987951807229	0.996987951807229	0.996987951807229	0.996987951807229	0.996987951807229	0.996987951807229	0.996987951807229	0.259567057228916
0.996598639455782	0.996598639455782	0.996598639455782	0.996598639455782	0.996598639455782	0.996598639455782	0.996598639455782	0.996598639455782	0.996598639455782	0.996598639455782	0.996598639455782	0.996598639455782	0.260489340136054
1	1	1	1	1	1	1	1	1	1	1	1	0.261507020833333
1	1	1	1	1	1	1	1	1	1	1	1	0.26249119434629
1	1	1	1	1	1	1	1	1	1	1	1	0.263470149825784
1	1	1	1	1	1	1	1	1	1	1	1	0.264491631578947
0.996688741721854	0.996688741721854	0.996688741721854	0.996688741721854	0.996688741721854	0.996688741721854	0.996688741721854	0.996688741721854	0.996688741721854	0.996688741721854	0.996688741721854	0.996688741721854	0.265497947019868
0.996197718631179	0.996197718631179	0.996197718631179	0.996197718631179	0.996197718631179	0.996197718631179	0.996197718631179	0.996197718631179	0.996197718631179	0.996197718631179	0.996197718631179	0.996197718631179	0.266496870722433
0.996978851963746	0.996978851963746	0.996978851963746	0.996978851963746	0.996978851963746	0.996978851963746	0.996978851963746	0.996978851963746	0.996978851963746	0.996978851963746	0.996978851963746	0.996978851963746	0.267514975830816
1	1	1	1	1	1	1	1	1	1	1	1	0.268504688212928
0.996732026143791	0.996732026143791	0.996732026143791	0.996732026143791	0.996732026143791	0.996732026143791	0.996732026143791	0.996732026143791	0.996732026143791	0.996732026143791	0.996732026143791	0.996732026143791	0.269494169934641
1	1	1	1	1	1	1	1	1	1	1	1	0.270472412955466
0.98828125	0.98828125	0.98828125	0.98828125	0.98828125	0.98828125	0.98828125	0.98828125	0.98828125	0.98828125	0.98828125	0.98828125	0.2714550703125
0.99604743083004	0.99604743083004	0.99604743083004	0.99604743083004	0.99604743083004	0.99604743083004	0.99604743083004	0.99604743083004	0.99604743083004	0.99604743083004	0.99604743083004	0.99604743083004	0.272488335968379
0.996363636363636	0.996363636363636	0.996363636363636	0.996363636363636	0.996363636363636	0.996363636363636	0.996363636363636	0.996363636363636	0.996363636363636	0.996363636363636	0.996363636363636	0.996363636363636	0.273511687272727
1	1	1	1	1	1	1	1	1	1	1	1	0.274462093862816
0.987551867219917	0.987551867219917	0.991701244813278	0.987551867219917	0.987551867219917	0.987551867219917	0.991701244813278	0.991701244813278	0.991701244813278	0.991701244813278	0.991701244813278	0.991701244813278	0.275481742738589
1	1	1	1	1	1	1	1	1	1	1	1	0.276528111111111
0.996062992125984	0.996062992125984	0.996062992125984	0.996062992125984	0.996062992125984	0.996062992125984	0.996062992125984	0.996062992125984	0.996062992125984	0.996062992125984	0.996062992125984	0.996062992125984	0.277527125984252
0.996923076923077	0.996923076923077	0.996923076923077	0.996923076923077	1	1	1	1	1	1	1	1	0.278512310769231
1	1	1	1	1	1	1	1	1	1	1	1	0.279518519287834
1	1	1	1	1	1	1	1	1	1	1	1	0.280510852112676
1	1	1	0.996376811594203	0.996376811594203	1	1	1	1	1	1	1	0.281479713768116
1	1	1	1	1	1	1	1	1	1	1	1	0.282470798449612
1	0.996350364963504	0.996350364963504	0.996350364963504	0.996350364963504	0.996350364963504	1	1	1	1	1	1	0.283529091240876
1	1	1	1	1	1	1	1	1	1	1	1	0.284456297491039
1	1	1	1	1	1	1	1	1	1	1	1	0.285465643171806
1	1	1	1	1	1	1	1	1	1	1	1	0.28653037890625
0.9921875	0.9921875	0.9921875	0.9921875	0.9921875	0.9921875	0.9921875	0.9921875	0.9921875	0.9921875	0.9921875	0.9921875	0.28749598828125
1	1	1	1	1	1	1	1	1	1	1	1	0.288484496621622
1	1	1	1	1	1	1	1	1	1	1	1	0.289478924242424
0.992452830188679	0.992452830188679	0.992452830188679	0.992452830188679	0.992452830188679	0.992452830188679	0.992452830188679	0.992452830188679	0.992452830188679	0.992452830188679	0.992452830188679	0.992452830188679	0.290488101886792
1	1	1	1	1	1	1	1	1	1	1	1	0.291476252747253
0.996268656716418	1	1	1	1	1	1	1	1	1	1	1	0.292509141791045
1	1	1	1	1	1	1	1	1	1	1	1	0.293498377697842
0.99163179916318	0.99163179916318	0.99163179916318	0.99163179916318	0.99163179916318	0.99163179916318	0.99163179916318	0.99163179916318	0.99163179916318	0.99163179916318	0.99163179916318	0.99163179916318	0.294508175732218
1	1	1	1	1	1	1	1	1	1	1	1	0.295465792035398
1	1	1	1	1	1	1	1	1	1	1	1	0.296516322344322
1	1	1	1	1	1	1	1	1	1	1	1	0.297540732142857
0.996610169491525	0.996610169491525	0.996610169491525	0.996610169491525	1	1	1	1	1	1	1	1	0.298522230508475
0.985347985347985	0.985347985347985	0.985347985347985	0.985347985347985	0.985347985347985	0.989010989010989	0.985347985347985	0.985347985347985	0.985347985347985	0.985347985347985	0.985347985347985	0.985347985347985	0.299497827838828
0.996805111821086	0.993610223642173	0.993610223642173	0.993610223642173	0.993610223642173	0.993610223642173	0.993610223642173	0.993610223642173	0.993610223642173	0.993610223642173	0.993610223642173	0.993610223642173	0.300518626198083
1	1	1	1	1	1	1	1	1	1	1	1	0.301513805194805
1	1	1	1	1	1	1	1	1	1	1	1	0.30248397029703
1	1	1	1	1	1	1	1	1	1	1	1	0.30341888
0.991150442477876	0.991150442477876	0.991150442477876	0.991150442477876	0.991150442477876	0.991150442477876	0.991150442477876	0.991150442477876	0.991150442477876	0.991150442477876	0.991150442477876	0.991150442477876	0.304486473451327
0.995049504950495	0.995049504950495	0.995049504950495	0.995049504950495	0.995049504950495	0.995049504950495	0.995049504950495	0.995049504950495	0.995049504950495	0.995049504950495	0.995049504950495	0.995049504950495	0.305508707920792
0.995495495495496	0.995495495495496	0.995495495495496	0.995495495495496	0.995495495495496	0.995495495495496	0.995495495495496	0.995495495495496	0.995495495495496	0.995495495495496	0.995495495495496	0.995495495495496	0.306447013513513
0.991769547325103	0.991769547325103	0.991769547325103	0.991769547325103	0.991769547325103	0.991769547325103	0.991769547325103	0.991769547325103	0.991769547325103	0.991769547325103	0.991769547325103	0.991769547325103	0.307528320987654
0.994318181818182	0.997159090909091	0.997159090909091	0.997159090909091	0.997159090909091	0.997159090909091	0.997159090909091	0.997159090909091	0.997159090909091	0.997159090909091	0.997159090909091	0.997159090909091	0.308529940340909
1	1	1	1	1	1	1	1	1	1	1	1	0.309492052805281
0.996610169491525	0.996610169491525	0.996610169491525	0.996610169491525	0.996610169491525	0.996610169491525	0.996610169491525	0.996610169491525	0.996610169491525	0.996610169491525	0.996610169491525	0.996610169491525	0.310472555932203
0.996031746031746	0.996031746031746	0.996031746031746	0.996031746031746	0.996031746031746	0.996031746031746	0.996031746031746	0.996031746031746	0.996031746031746	0.996031746031746	0.996031746031746	0.996031746031746	0.31148030952381
0.995708154506438	0.995708154506438	0.995708154506438	0.995708154506438	0.995708154506438	0.995708154506438	0.995708154506438	0.995708154506438	0.995708154506438	0.995708154506438	0.995708154506438	0.995708154506438	0.312539862660944
0.996610169491525	1	0.996610169491525	0.996610169491525	1	0.996610169491525	1	1	1	1	1	1	0.313496857627119
1	1	1	1	1	1	1	1	1	1	1	1	0.314481071197411
1	1	1	1	1	1	1	1	1	1	1	1	0.315496516393443
1	1	1	1	1	1	1	1	1	1	1	1	0.316526708154506
0.996376811594203	0.996376811594203	0.996376811594203	0.996376811594203	0.996376811594203	0.996376811594203	0.996376811594203	0.996376811594203	0.996376811594203	0.996376811594203	0.996376811594203	0.996376811594203	0.317489923913043
0.995670995670996	1	1	1	1	1	1	1	1	1	1	1	0.318443887445887
0.995283018867924	0.995283018867924	0.995283018867924	0.995283018867924	0.995283018867924	0.995283018867924	0.995283018867924	0.995283018867924	0.995283018867924	0.995283018867924	0.995283018867924	0.995283018867924	0.319539117924528
0.995762711864407	0.995762711864407	0.995762711864407	0.995762711864407	0.995762711864407	0.995762711864407	0.995762711864407	0.995762711864407	0.995762711864407	0.995762711864407	0.995762711864407	0.995762711864407	0.320493737288136
0.99618320610687	0.99618320610687	0.99618320610687	0.99618320610687	0.99618320610687	0.99618320610687	0.99618320610687	0.99618320610687	0.99618320610687	0.99618320610687	0.99618320610687	0.99618320610687	0.321506236641221
0.9957805907173	0.991561181434599	0.991561181434599	0.9957805907173	0.9957805907173	0.991561181434599	0.991561181434599	0.991561181434599	0.991561181434599	0.991561181434599	0.991561181434599	0.991561181434599	0.322504434599156
1	1	1	1	1	1	1	1	1	1	1	1	0.323528909871245
0.995884773662551	0.995884773662551	0.995884773662551	0.995884773662551	0.995884773662551	0.995884773662551	0.995884773662551	0.995884773662551	0.995884773662551	0.995884773662551	0.995884773662551	0.995884773662551	0.324481152263374
1	1	1	1	1	1	1	1	1	1	1	1	0.325497384615385
1	1	1	1	1	1	1	1	1	1	1	1	0.326525473880597
1	1	1	1	1	1	1	1	1	1	1	1	0.327434462406015
0.995049504950495	0.995049504950495	0.995049504950495	0.995049504950495	0.995049504950495	0.995049504950495	0.995049504950495	0.995049504950495	0.995049504950495	0.995049504950495	0.995049504950495	0.995049504950495	0.328459381188119
0.995762711864407	0.995762711864407	0.995762711864407	0.995762711864407	0.995762711864407	0.995762711864407	0.995762711864407	0.995762711864407	0.995762711864407	0.995762711864407	0.995762711864407	0.995762711864407	0.32947013559322
1	1	1	1	1	1	1	1	1	1	1	1	0.33051101754386
1	1	1	1	1	1	1	1	1	1	1	1	0.331503567164179
1	1	1	1	1	1	1	1	1	1	1	1	0.332553787878788
1	1	1	1	1	1	1	1	1	1	1	1	0.333486318681319
0.993265993265993	0.993265993265993	0.993265993265993	0.993265993265993	0.993265993265993	0.993265993265993	0.993265993265993	0.993265993265993	0.993265993265993	0.993265993265993	0.993265993265993	0.993265993265993	0.334484276094276
0.996503496503496	0.993006993006993	0.993006993006993	0.996503496503496	0.996503496503496	0.993006993006993	0.996503496503496	0.993006993006993	0.993006993006993	0.993006993006993	0.993006993006993	0.993006993006993	0.335484989510489
1	1	1	1	1	1	1	1	1	1	1	1	0.336500490842491
0.991561181434599	0.991561181434599	0.991561181434599	0.991561181434599	0.991561181434599	0.991561181434599	0.991561181434599	0.991561181434599	0.991561181434599	0.991561181434599	0.991561181434599	0.991561181434599	0.337519316455696
1	1	1	1	1	1	1	1	1	1	1	1	0.33852318852459
0.996621621621622	0.996621621621622	0.996621621621622	0.996621621621622	0.996621621621622	0.996621621621622	0.996621621621622	0.996621621621622	0.996621621621622	0.996621621621622	0.996621621621622	0.996621621621622	0.339473790540541
1	1	1	1	1	1	1	1	1	1	1	1	0.340546458823529
0.99622641509434	0.99622641509434	0.99622641509434	0.99622641509434	0.99622641509434	0.99622641509434	0.99622641509434	0.99622641509434	0.99622641509434	0.99622641509434	0.99622641509434	0.99622641509434	0.341506773584906
0.994285714285714	0.994285714285714	0.994285714285714	0.994285714285714	0.994285714285714	0.994285714285714	0.994285714285714	0.994285714285714	0.994285714285714	0.994285714285714	0.994285714285714	0.994285714285714	0.342471871428571
0.99609375	0.99609375	1	1	1	1	1	1	1	1	1	1	0.34350321875
1	1	1	1	1	1	1	1	1	1	1	1	0.344521042016807
1	1	1	1	1	1	1	1	1	1	1	1	0.345496317391304
1	1	1	1	1	1	1	1	1	1	1	1	0.346518164502164
1	1	1	1	1	1	1	1	1	1	1	1	0.347492300925926
1	1	1	1	1	1	1	1	1	1	1	1	0.34848655511811
1	1	1	1	1	1	1	1	1	1	1	1	0.349475337837838
0.995850622406639	0.995850622406639	0.995850622406639	0.995850622406639	0.995850622406639	0.995850622406639	0.995850622406639	0.995850622406639	0.995850622406639	0.995850622406639	0.995850622406639	0.995850622406639	0.350485066390042
0.995762711864407	0.995762711864407	0.995762711864407	0.995762711864407	0.995762711864407	0.995762711864407	0.995762711864407	0.995762711864407	0.995762711864407	0.995762711864407	0.995762711864407	0.995762711864407	0.351516449152542
0.996587030716723	0.996587030716723	0.996587030716723	0.996587030716723	0.996587030716723	0.996587030716723	0.996587030716723	0.996587030716723	0.996587030716723	0.996587030716723	0.996587030716723	0.996587030716723	0.352529887372014
1	1	1	1	1	1	1	1	1	1	1	1	0.353488164948454
1	1	1	1	1	1	1	1	1	1	1	1	0.354499829694323
1	1	1	1	1	1	1	1	1	1	1	1	0.355496363636364
1	1	1	1	1	1	1	1	1	1	1	1	0.356520057894737
1	1	1	1	1	1	1	1	1	1	1	1	0.357526776190476
1	1	1	1	1	1	1	1	1	1	1	1	0.358536423664122
1	1	1	1	1	1	1	1	1	1	1	1	0.359474497674419
1	0.995594713656388	0.995594713656388	1	1	1	0.995594713656388	1	1	1	1	1	0.360556898678414
1	1	1	1	1	1	1	1	1	1	1	1	0.361493919282511
1	1	1	1	1	1	1	1	1	1	1	1	0.362518856481481
0.996282527881041	0.996282527881041	0.996282527881041	0.996282527881041	0.996282527881041	0.996282527881041	0.996282527881041	0.996282527881041	0.996282527881041	0.996282527881041	0.996282527881041	0.996282527881041	0.363501286245353
0.995535714285714	0.995535714285714	0.995535714285714	0.995535714285714	0.995535714285714	0.995535714285714	0.995535714285714	0.995535714285714	0.995535714285714	0.995535714285714	0.995535714285714	0.995535714285714	0.364459790178571
1	1	1	1	1	1	1	1	1	1	1	1	0.365517430493274
1	1	1	1	1	1	1	1	1	1	1	1	0.366505504545455
1	1	1	1	1	1	1	1	1	1	1	1	0.367507327731092
1	1	1	1	1	1	1	1	1	1	1	1	0.368510495238095
1	1	1	1	1	1	1	1	1	1	1	1	0.36947483902439
