n100	n200	n300	n400	n500	n1000	n2000	n3000	MAF
0.995670995670996	0.995670995670996	0.995670995670996	0.995670995670996	0.995670995670996	0.995670995670996	0.995670995670996	0.995670995670996	0.264505597402597
1	1	1	1	1	1	1	1	0.265556828897338
0.99625468164794	0.99625468164794	0.99625468164794	0.99625468164794	0.99625468164794	0.99625468164794	0.99625468164794	0.99625468164794	0.266561617977528
1	1	1	1	1	1	1	1	0.267521753191489
0.996732026143791	0.996732026143791	0.996732026143791	0.996732026143791	0.996732026143791	0.996732026143791	0.996732026143791	0.996732026143791	0.268409369281046
1	1	1	1	1	1	1	1	0.269458916030534
0.996428571428571	0.996428571428571	0.996428571428571	0.996428571428571	0.996428571428571	0.996428571428571	0.996428571428571	0.996428571428571	0.270509346428571
1	0.995726495726496	0.995726495726496	0.995726495726496	1	0.995726495726496	0.995726495726496	0.995726495726496	0.271482841880342
1	1	1	1	1	1	1	1	0.272540715909091
1	1	1	1	1	1	1	1	0.273569627118644
0.992805755395683	0.992805755395683	0.992805755395683	0.992805755395683	0.992805755395683	0.992805755395683	0.992805755395683	0.992805755395683	0.274515374100719
0.993769470404984	0.993769470404984	0.993769470404984	0.993769470404984	0.993769470404984	0.993769470404984	0.993769470404984	0.993769470404984	0.275429604361371
1	1	1	1	1	1	1	1	0.276477364754098
1	1	1	1	1	1	1	1	0.277478995850622
1	1	1	1	1	1	1	1	0.278463400881057
1	1	1	1	1	1	1	1	0.279553903669725
1	1	1	1	1	1	1	1	0.280589738181818
1	1	1	1	1	1	1	1	0.281482672794118
0.996815286624204	0.996815286624204	0.996815286624204	0.996815286624204	0.996815286624204	0.996815286624204	0.996815286624204	0.996815286624204	0.282444592356688
0.99622641509434	0.99622641509434	0.99622641509434	0.99622641509434	0.99622641509434	0.99622641509434	0.99622641509434	0.99622641509434	0.283412618867925
0.996794871794872	0.996794871794872	0.996794871794872	0.996794871794872	0.996794871794872	0.996794871794872	0.996794871794872	0.996794871794872	0.284386272435897
0.996539792387543	0.996539792387543	0.996539792387543	0.996539792387543	0.996539792387543	0.996539792387543	0.996539792387543	0.996539792387543	0.285530252595156
1	1	1	1	1	1	1	1	0.286527573643411
1	1	1	1	1	1	1	1	0.287565386029412
1	1	1	1	1	1	1	1	0.288488368131868
1	1	1	1	1	1	1	1	0.28942397107438
1	1	1	1	1	1	1	1	0.290441887218045
1	1	1	1	1	1	1	1	0.291450737089202
1	1	1	1	1	1	1	1	0.292479261083744
1	1	1	1	1	1	1	1	0.293530871111111
1	1	1	1	1	1	1	1	0.294590111553785
1	1	1	1	1	1	1	1	0.295517268722467
1	1	1	1	1	1	1	1	0.296403524904215
0.995901639344262	0.995901639344262	0.995901639344262	0.995901639344262	0.995901639344262	0.995901639344262	0.995901639344262	0.995901639344262	0.297436303278689
1	1	1	1	1	1	1	1	0.298513703389831
1	1	1	1	1	1	1	1	0.299530119402985
1	0.996240601503759	1	1	1	1	1	1	0.300535078947368
1	1	1	1	1	1	1	1	0.301549856521739
1	1	1	1	1	1	1	1	0.302465638095238
0.9957805907173	1	1	1	1	1	1	1	0.303435261603376
0.99604743083004	0.99604743083004	0.99604743083004	0.99604743083004	0.99604743083004	0.99604743083004	0.99604743083004	0.99604743083004	0.304407703557312
1	1	1	1	1	1	1	1	0.305480228310502
0.99609375	1	1	1	1	1	1	1	0.306537765625
1	1	1	1	1	1	1	1	0.30752098630137
1	1	1	1	1	1	1	1	0.30853769124424
0.994505494505495	0.994505494505495	0.994505494505495	0.994505494505495	0.994505494505495	0.994505494505495	0.994505494505495	0.994505494505495	0.309496642857143
1	1	1	1	1	1	1	1	0.3104274784689
1	1	1	1	1	1	1	1	0.311492993464052
1	1	1	1	1	1	1	1	0.312451479400749
1	1	1	0.995433789954338	0.995433789954338	0.995433789954338	0.995433789954338	0.995433789954338	0.31348394977169
0.995918367346939	0.995918367346939	0.995918367346939	0.995918367346939	0.995918367346939	0.995918367346939	0.995918367346939	0.995918367346939	0.314544995918367
1	1	1	1	1	1	1	1	0.315563880952381
0.995867768595041	0.995867768595041	0.991735537190083	0.991735537190083	0.991735537190083	0.991735537190083	0.991735537190083	0.995867768595041	0.316468289256198
1	1	1	1	1	1	1	1	0.3174275
1	1	1	1	1	1	1	1	0.318462
1	1	1	1	1	1	1	1	0.319445932735426
1	1	1	1	1	1	1	1	0.320465523076923
0.996124031007752	0.996124031007752	0.996124031007752	0.996124031007752	0.996124031007752	0.996124031007752	0.996124031007752	0.996124031007752	0.321517310077519
0.996815286624204	0.996815286624204	0.996815286624204	0.996815286624204	0.996815286624204	0.996815286624204	0.996815286624204	0.996815286624204	0.322581859872611
1	1	1	1	1	1	1	1	0.323453643979058
0.991266375545852	0.991266375545852	0.991266375545852	0.991266375545852	0.991266375545852	0.991266375545852	0.991266375545852	0.991266375545852	0.324427510917031
1	1	1	1	1	1	1	1	0.325438716894977
0.994594594594595	0.994594594594595	0.994594594594595	0.994594594594595	0.994594594594595	0.994594594594595	0.994594594594595	0.994594594594595	0.326488962162162
1	1	1	1	1	1	1	1	0.327501079365079
0.996644295302013	0.996644295302013	0.996644295302013	0.996644295302013	0.996644295302013	0.996644295302013	0.996644295302013	0.996644295302013	0.328506872483221
1	1	1	1	1	1	1	1	0.329522938931298
0.995121951219512	0.995121951219512	0.995121951219512	0.995121951219512	0.995121951219512	0.995121951219512	0.995121951219512	0.995121951219512	0.330584829268293
1	1	1	1	1	1	1	1	0.331511687150838
0.995901639344262	0.995901639344262	0.995901639344262	0.995901639344262	0.995901639344262	0.995901639344262	0.995901639344262	0.995901639344262	0.332463967213115
1	1	1	1	1	1	1	1	0.333479003952569
1	1	1	1	1	1	1	1	0.334478900900901
0.996282527881041	0.996282527881041	0.996282527881041	0.996282527881041	0.996282527881041	0.996282527881041	0.996282527881041	0.996282527881041	0.335596977695167
1	1	1	1	1	1	1	1	0.336566460251046
0.995983935742972	0.995983935742972	0.995983935742972	0.995983935742972	0.995983935742972	0.995983935742972	0.995983935742972	0.995983935742972	0.337641967871486
1	1	1	1	1	1	1	1	0.338513526595745
1	1	1	1	1	1	1	1	0.339470987234043
1	1	1	1	1	1	1	1	0.340439365019011
1	1	1	1	1	1	1	1	0.341467361702128
1	1	1	1	1	1	1	1	0.342487351758794
1	1	1	1	1	1	1	1	0.34355130726257
1	1	1	1	1	1	1	1	0.344595321285141
1	1	1	1	1	1	1	1	0.345503166666667
0.995475113122172	0.995475113122172	0.995475113122172	0.995475113122172	0.995475113122172	0.995475113122172	0.995475113122172	0.995475113122172	0.34645692760181
1	1	1	1	1	1	1	1	0.347466496453901
0.986238532110092	0.986238532110092	0.986238532110092	0.986238532110092	0.986238532110092	0.986238532110092	0.986238532110092	0.986238532110092	0.348479458715596
0.995348837209302	0.995348837209302	0.995348837209302	0.995348837209302	0.995348837209302	0.995348837209302	0.995348837209302	0.995348837209302	0.349525493023256
1	0.996969696969697	0.996969696969697	0.996969696969697	0.996969696969697	0.996969696969697	0.996969696969697	0.996969696969697	0.350569484848485
1	1	1	1	1	1	1	1	0.351576739130435
1	1	1	1	1	1	1	1	0.35251277
1	1	1	1	1	1	1	1	0.353433544600939
1	1	1	1	1	1	1	1	0.354514521929825
1	1	1	1	1	1	1	1	0.355506430327869
1	1	1	1	1	1	1	1	0.356491626865672
1	1	1	1	1	1	1	1	0.357591794520548
1	1	1	1	1	1	1	1	0.358566333333333
0.994318181818182	0.994318181818182	0.994318181818182	0.994318181818182	0.994318181818182	0.994318181818182	0.994318181818182	0.994318181818182	0.359511221590909
1	1	1	1	1	1	1	1	0.360448725738397
1	1	1	1	1	1	1	1	0.361448231707317
1	1	1	1	1	1	1	1	0.362504970930233
0.995260663507109	0.995260663507109	0.995260663507109	0.995260663507109	0.995260663507109	0.995260663507109	0.995260663507109	0.995260663507109	0.363532260663507
1	1	1	1	1	1	1	1	0.364592482300885
1	0.995024875621891	1	0.995024875621891	1	0.995024875621891	1	1	0.365578925373134
1	1	1	1	1	1	1	1	0.366527096590909
1	1	1	1	1	1	1	1	0.36745945
0.995798319327731	0.995798319327731	0.995798319327731	0.995798319327731	0.995798319327731	0.995798319327731	0.995798319327731	0.995798319327731	0.368468596638655
1	1	1	1	1	1	1	1	0.369480468085106
0.991869918699187	0.991869918699187	0.991869918699187	0.991869918699187	0.991869918699187	0.991869918699187	0.991869918699187	0.991869918699187	0.370499857723577
0.99288256227758	0.99288256227758	0.99288256227758	0.99288256227758	0.99288256227758	0.99288256227758	0.99288256227758	0.99288256227758	0.371583839857651
1	1	1	1	1	1	1	1	0.372556435344828
0.995215311004785	0.995215311004785	0.995215311004785	0.995215311004785	0.995215311004785	0.995215311004785	0.995215311004785	0.995215311004785	0.373442392344498
0.995652173913044	0.995652173913044	0.995652173913044	0.995652173913044	0.995652173913044	0.995652173913044	0.995652173913044	0.995652173913044	0.374397243478261
1	1	1	1	1	1	1	1	0.375478707224335
1	1	1	1	1	1	1	1	0.376465701298701
1	1	1	1	1	1	1	1	0.377544361256545
0.995348837209302	0.995348837209302	0.995348837209302	0.995348837209302	0.995348837209302	0.995348837209302	0.995348837209302	0.995348837209302	0.378600265116279
0.991701244813278	0.991701244813278	0.991701244813278	0.991701244813278	0.991701244813278	0.991701244813278	0.991701244813278	0.991701244813278	0.379544543568465
0.985148514851485	0.985148514851485	0.985148514851485	0.985148514851485	0.985148514851485	0.985148514851485	0.985148514851485	0.985148514851485	0.380532014851485
0.996168582375479	0.996168582375479	0.996168582375479	0.996168582375479	0.996168582375479	0.996168582375479	0.996168582375479	0.996168582375479	0.381371739463602
0.99601593625498	0.99601593625498	1	1	1	1	1	1	0.382472306772908
1	1	1	1	1	1	1	1	0.383510452488688
1	1	1	1	1	1	1	1	0.384567107317073
1	1	1	1	1	1	1	1	0.385580209606987
1	1	1	1	1	1	1	1	0.38650806
1	1	1	1	1	1	1	1	0.387505539325843
0.995145631067961	0.995145631067961	0.995145631067961	0.995145631067961	0.995145631067961	0.995145631067961	0.995145631067961	0.995145631067961	0.388454597087379
0.995850622406639	0.995850622406639	0.995850622406639	0.995850622406639	0.995850622406639	0.995850622406639	0.995850622406639	0.995850622406639	0.389431095435685
1	1	1	1	1	1	1	1	0.390516614583333
0.995833333333333	0.995833333333333	0.995833333333333	0.995833333333333	0.995833333333333	0.995833333333333	0.995833333333333	0.995833333333333	0.391538458333333
1	0.99601593625498	0.99601593625498	0.99601593625498	0.99601593625498	0.99601593625498	0.99601593625498	0.99601593625498	0.392540298804781
1	1	1	1	1	1	1	1	0.393585300813008
1	1	1	1	1	1	1	1	0.394483015
1	1	1	1	1	1	1	1	0.395447213483146
0.995594713656388	0.995594713656388	0.995594713656388	0.995594713656388	0.995594713656388	0.995594713656388	0.995594713656388	0.995594713656388	0.396404929515419
0.995744680851064	0.995744680851064	0.995744680851064	1	1	1	1	1	0.397499889361702
1	1	1	1	1	1	1	1	0.398551039215686
1	1	1	1	1	1	1	1	0.399528556420233
1	1	1	1	1	1	1	1	0.400550292537313
1	1	1	1	1	1	1	1	0.401531666666667
0.99622641509434	0.99622641509434	0.99622641509434	0.99622641509434	0.99622641509434	0.99622641509434	0.99622641509434	0.99622641509434	0.402453109433962
1	1	1	1	1	1	1	1	0.40347393728223
1	1	1	1	1	1	1	1	0.404482757785467
0.996815286624204	0.996815286624204	0.996815286624204	0.996815286624204	0.996815286624204	0.996815286624204	0.996815286624204	0.996815286624204	0.405507076433121
1	1	1	1	1	1	1	1	0.406528761245675
0.990322580645161	0.990322580645161	0.990322580645161	0.990322580645161	0.990322580645161	0.990322580645161	0.990322580645161	0.990322580645161	0.407624064516129
1	1	1	1	1	1	1	1	0.408467098214286
0.995633187772926	0.995633187772926	0.995633187772926	0.995633187772926	0.995633187772926	0.995633187772926	0.995633187772926	0.995633187772926	0.409422995633188
1	1	1	1	1	1	1	1	0.410442271551724
0.988416988416988	0.988416988416988	0.988416988416988	0.988416988416988	0.988416988416988	0.988416988416988	0.988416988416988	0.988416988416988	0.411504212355212
0.996153846153846	0.996153846153846	0.996153846153846	0.996153846153846	0.996153846153846	0.996153846153846	0.996153846153846	0.996153846153846	0.412517411538462
1	1	1	1	1	1	1	1	0.413567736434109
1	1	1	1	1	1	1	1	0.414529572519084
0.994818652849741	0.994818652849741	0.994818652849741	0.994818652849741	0.994818652849741	0.994818652849741	0.994818652849741	0.994818652849741	0.415494005181347
1	1	1	1	1	1	1	1	0.416429823770492
0.989304812834225	0.989304812834225	0.989304812834225	0.989304812834225	0.989304812834225	0.989304812834225	0.989304812834225	0.989304812834225	0.417421705882353
1	1	1	1	1	1	1	1	0.418486182320442
1	1	1	1	1	1	1	1	0.419478641791045
1	1	1	1	1	1	1	1	0.420600321212121
0.996644295302013	0.996644295302013	0.996644295302013	0.996644295302013	0.996644295302013	0.996644295302013	0.996644295302013	0.996644295302013	0.421540161073826
1	1	1	1	1	1	1	1	0.42246335078534
1	1	1	1	1	1	1	1	0.423406343347639
1	1	1	1	1	1	1	1	0.424482957377049
1	1	1	1	1	1	1	1	0.425477076555024
0.995689655172414	0.995689655172414	0.995689655172414	0.995689655172414	0.995689655172414	0.995689655172414	0.995689655172414	0.995689655172414	0.42652686637931
0.996402877697842	0.996402877697842	0.996402877697842	0.996402877697842	0.996402877697842	0.996402877697842	0.996402877697842	0.996402877697842	0.427538604316547
0.99601593625498	0.99601593625498	0.99601593625498	0.99601593625498	0.99601593625498	0.99601593625498	0.99601593625498	0.99601593625498	0.42851484063745
0.994318181818182	0.994318181818182	0.994318181818182	0.994318181818182	0.994318181818182	0.994318181818182	0.994318181818182	0.994318181818182	0.429529971590909
1	1	1	1	1	1	1	1	0.430423412765957
1	1	1	1	1	1	1	1	0.431428100877193
1	1	1	1	1	1	1	1	0.432465645
1	1	1	1	1	1	1	1	0.433503788530466
0.995867768595041	0.995867768595041	0.995867768595041	0.995867768595041	0.995867768595041	0.995867768595041	0.995867768595041	0.995867768595041	0.434569747933884
1	1	1	1	1	1	1	1	0.4355644375
0.994791666666667	0.994791666666667	0.994791666666667	0.994791666666667	0.994791666666667	0.994791666666667	0.994791666666667	0.994791666666667	0.436504057291667
1	1	1	1	1	1	1	1	0.437462427272727
1	1	1	1	1	1	1	1	0.438495652777778
1	1	1	1	1	1	1	1	0.439506433198381
0.994871794871795	0.994871794871795	0.994871794871795	0.994871794871795	0.994871794871795	0.994871794871795	0.994871794871795	0.994871794871795	0.440527271794872
1	1	1	1	1	1	1	1	0.441521059907834
0.995433789954338	0.995433789954338	0.995433789954338	0.995433789954338	0.995433789954338	0.995433789954338	0.995433789954338	0.995433789954338	0.442538251141552
0.994623655913978	0.994623655913978	0.994623655913978	0.994623655913978	0.994623655913978	0.994623655913978	0.994623655913978	0.994623655913978	0.443558408602151
1	1	1	1	1	1	1	1	0.444447081560284
1	1	1	0.996138996138996	0.996138996138996	1	1	1	0.445489833976834
1	1	1	1	1	1	1	1	0.446426792727273
0.995098039215686	0.995098039215686	0.995098039215686	0.995098039215686	0.995098039215686	0.995098039215686	0.995098039215686	0.995098039215686	0.447529887254902
0.98828125	0.98828125	0.98828125	0.98828125	0.98828125	0.98828125	0.98828125	0.98828125	0.44853886328125
0.985559566787004	0.985559566787004	0.985559566787004	0.985559566787004	0.985559566787004	0.985559566787004	0.985559566787004	0.985559566787004	0.449561198555957
1	1	1	1	1	1	1	1	0.450507511904762
1	1	1	1	1	1	1	1	0.45143156372549
1	1	1	1	1	1	1	1	0.45251885106383
0.99581589958159	0.99581589958159	0.99581589958159	0.99581589958159	0.99581589958159	0.99581589958159	0.99581589958159	0.99581589958159	0.453459815899582
1	1	1	1	1	1	1	1	0.454512636
0.99622641509434	0.99622641509434	0.99622641509434	0.99622641509434	0.99622641509434	0.99622641509434	0.99622641509434	0.99622641509434	0.4555098
1	1	1	1	1	1	1	1	0.45655109047619
1	1	1	1	1	1	1	1	0.457511371287129
0.995391705069124	0.995391705069124	0.995391705069124	0.995391705069124	0.995391705069124	0.995391705069124	0.995391705069124	0.995391705069124	0.458432958525346
1	1	1	1	1	1	1	1	0.459448760368664
1	1	1	1	1	1	1	1	0.460480602678571
1	1	1	1	1	1	1	1	0.461542130232558
0.995327102803738	0.995327102803738	0.995327102803738	0.995327102803738	0.995327102803738	0.995327102803738	0.995327102803738	0.995327102803738	0.462538920560748
1	1	1	1	1	1	1	1	0.463523429223744
1	1	1	1	1	1	1	1	0.464460881578947
1	1	1	1	1	1	1	1	0.465429099009901
0.994652406417112	0.994652406417112	0.994652406417112	0.994652406417112	0.994652406417112	0.994652406417112	0.994652406417112	0.994652406417112	0.466481721925134
1	1	1	1	1	1	1	1	0.467483890295359
0.995433789954338	0.995433789954338	0.995433789954338	0.995433789954338	0.995433789954338	0.995433789954338	0.995433789954338	0.995433789954338	0.468507164383562
1	1	1	1	1	1	1	1	0.469539611353712
0.994818652849741	0.994818652849741	0.994818652849741	0.994818652849741	0.994818652849741	0.994818652849741	0.994818652849741	0.994818652849741	0.470548056994819
1	1	1	1	1	1	1	1	0.471498818181818
1	1	1	1	1	1	1	1	0.47238769266055
1	1	1	1	1	1	1	1	0.473426036082474
0.995475113122172	0.995475113122172	0.995475113122172	0.995475113122172	0.995475113122172	0.995475113122172	0.995475113122172	0.995475113122172	0.474471488687783
1	1	1	1	1	1	1	1	0.475425883802817
1	1	1	1	1	1	1	1	0.476531905
1	1	1	1	1	1	1	1	0.477618053191489
1	0.994594594594595	0.994594594594595	0.989189189189189	0.994594594594595	0.989189189189189	0.989189189189189	0.989189189189189	0.478488291891892
0.986928104575163	0.986928104575163	0.986928104575163	0.986928104575163	0.986928104575163	0.986928104575163	0.986928104575163	0.986928104575163	0.479418705882353
0.991111111111111	0.991111111111111	0.991111111111111	0.991111111111111	0.991111111111111	0.991111111111111	0.991111111111111	0.991111111111111	0.480469622222222
0.995867768595041	0.995867768595041	0.995867768595041	0.995867768595041	0.995867768595041	0.995867768595041	0.995867768595041	0.995867768595041	0.481522342975207
1	1	1	1	1	1	1	1	0.482517804651163
0.994736842105263	0.994736842105263	0.994736842105263	0.994736842105263	0.994736842105263	0.994736842105263	0.994736842105263	0.994736842105263	0.483584452631579
1	1	1	1	1	1	1	1	0.484592824
1	1	1	1	1	1	1	1	0.485501905555556
1	1	1	1	1	1	1	1	0.486426004651163
1	1	1	1	1	1	1	1	0.487488209606987
0.986547085201794	0.986547085201794	0.986547085201794	0.986547085201794	0.986547085201794	0.986547085201794	0.986547085201794	0.986547085201794	0.488449260089686
1	1	1	1	1	1	1	1	0.489496802955665
0.99537037037037	0.99537037037037	0.99537037037037	0.99537037037037	0.99537037037037	0.99537037037037	0.99537037037037	0.99537037037037	0.490507972222222
1	1	1	1	1	1	1	1	0.491571392070485
0.994219653179191	0.994219653179191	0.994219653179191	0.994219653179191	0.994219653179191	0.994219653179191	0.994219653179191	0.994219653179191	0.492485416184971
0.995594713656388	0.995594713656388	0.995594713656388	0.995594713656388	0.995594713656388	0.995594713656388	0.995594713656388	0.995594713656388	0.493384607929515
0.995098039215686	0.995098039215686	0.995098039215686	0.995098039215686	0.995098039215686	0.995098039215686	0.995098039215686	0.995098039215686	0.494437715686274
0.991803278688525	0.991803278688525	0.991803278688525	0.991803278688525	0.991803278688525	0.991803278688525	0.991803278688525	0.991803278688525	0.495429786885246
1	1	1	1	1	1	1	1	0.496471248888889
1	1	1	1	1	1	1	1	0.497550164319249
1	1	1	1	1	1	1	1	0.498538347826087
0.995433789954338	0.995433789954338	0.995433789954338	0.995433789954338	0.995433789954338	0.995433789954338	0.995433789954338	0.995433789954338	0.499577890410959
