MAF	n100	n200	n300	n400	n500	n1000	n2000
0.136519502808989	0.992898876404494	0.992418539325843	0.992828651685393	0.992752808988764	0.992747191011236	0.993011235955056	0.993073033707865
0.13751109273183	0.992701754385965	0.991543859649123	0.991749373433584	0.991486215538847	0.99174686716792	0.992025062656642	0.992027568922306
0.138536114213198	0.994761421319797	0.994187817258883	0.994380710659899	0.994609137055838	0.994634517766497	0.994467005076142	0.994548223350254
0.139446565597668	0.994860058309038	0.995274052478134	0.995148688046647	0.994959183673469	0.995069970845481	0.995314868804665	0.995314868804665
0.140504129139073	0.994728476821192	0.99476821192053	0.994476821192053	0.994761589403974	0.994758278145695	0.994751655629139	0.995016556291391
0.141458754054054	0.995664864864865	0.995351351351351	0.995324324324324	0.995172972972973	0.995124324324324	0.994954054054054	0.995089189189189
0.142523897222222	0.989455555555556	0.989833333333333	0.990316666666667	0.990480555555556	0.990680555555556	0.990866666666667	0.990819444444444
0.143466768421053	0.990726315789474	0.990849122807018	0.99099649122807	0.990859649122807	0.991133333333333	0.991375438596491	0.99160701754386
0.144528895384615	0.992766153846154	0.994541538461538	0.994609230769231	0.994803076923077	0.995144615384615	0.994489230769231	0.994270769230769
0.145505951807229	0.993120481927711	0.993656626506024	0.994213855421687	0.994460843373494	0.994551204819277	0.994171686746988	0.994328313253012
0.146460838541667	0.995447916666667	0.9946640625	0.995130208333333	0.994934895833333	0.994958333333333	0.9951640625	0.99528125
0.147507392694064	0.990319634703196	0.987680365296804	0.987826484018265	0.988246575342466	0.988579908675799	0.988452054794521	0.988785388127854
0.148444419354839	0.995350230414747	0.99363133640553	0.993981566820276	0.993958525345622	0.994013824884793	0.994032258064516	0.994327188940092
0.149432719101124	0.994483146067416	0.994277153558052	0.993700374531835	0.993692883895131	0.993565543071161	0.993700374531835	0.993711610486891
0.150538981273408	0.992411985018727	0.993355805243446	0.993475655430712	0.99376404494382	0.994295880149813	0.994280898876404	0.993865168539326
0.151531621301775	0.995887573964497	0.995931952662722	0.995304733727811	0.995621301775148	0.99546449704142	0.995133136094675	0.995502958579882
0.152493719653179	0.997222543352601	0.997187861271676	0.996924855491329	0.997164739884393	0.997219653179191	0.996846820809249	0.996843930635838
0.153453144366197	0.995010563380282	0.995253521126761	0.995271126760563	0.995492957746479	0.995387323943662	0.995228873239437	0.995116197183099
0.15455700955414	0.994636942675159	0.995162420382166	0.995350318471338	0.995605095541401	0.995433121019108	0.99546178343949	0.995452229299363
0.155359398230088	0.994398230088496	0.995563421828909	0.995660766961652	0.995551622418879	0.9956401179941	0.995174041297935	0.994814159292035
0.156489265734266	0.993146853146853	0.993531468531469	0.994405594405594	0.994447552447552	0.994447552447552	0.994041958041958	0.994311188811189
0.157502681114551	0.996749226006192	0.996405572755418	0.996157894736842	0.996130030959752	0.995857585139319	0.995962848297214	0.995919504643963
0.158529643564356	0.995247524752475	0.995663366336634	0.995567656765677	0.995379537953795	0.995415841584158	0.995207920792079	0.995128712871287
0.159465778169014	0.995788732394366	0.995957746478873	0.996348591549296	0.995806338028169	0.995827464788732	0.995802816901408	0.995894366197183
0.160524565217391	0.992284057971014	0.992428985507246	0.992440579710145	0.992605797101449	0.992840579710145	0.992594202898551	0.992359420289855
0.161524807407407	0.996582716049383	0.996622222222222	0.996671604938272	0.996669135802469	0.996683950617284	0.99641975308642	0.99638024691358
0.16246192926045	0.991913183279743	0.992327974276527	0.992028938906752	0.991929260450161	0.991974276527331	0.991948553054662	0.992067524115756
0.163467362711864	0.995501694915254	0.995	0.995020338983051	0.994877966101695	0.995057627118644	0.994850847457627	0.995223728813559
0.164568780645161	0.993838709677419	0.993738709677419	0.994045161290323	0.993690322580645	0.9937	0.993422580645161	0.99391935483871
0.165463242063492	0.991261904761905	0.990035714285714	0.990055555555556	0.990238095238095	0.990626984126984	0.990916666666667	0.990960317460317
0.166464957528958	0.99576833976834	0.996216216216216	0.996436293436293	0.996019305019305	0.996054054054054	0.995814671814672	0.995656370656371
0.167501802721088	0.996309523809524	0.99621768707483	0.996455782312925	0.996234693877551	0.996292517006803	0.996125850340136	0.996367346938775
0.168568276679842	0.99195652173913	0.993221343873518	0.9940395256917	0.993806324110672	0.993798418972332	0.993557312252964	0.993750988142292
0.169409128205128	0.992505494505495	0.99318315018315	0.993692307692308	0.994113553113553	0.994336996336996	0.99421978021978	0.994659340659341
0.170552569506726	0.994686098654708	0.994690582959641	0.995067264573991	0.995264573991031	0.994923766816143	0.99480269058296	0.995183856502242
0.171523576323988	0.996018691588785	0.995663551401869	0.99592523364486	0.996	0.995965732087227	0.996046728971963	0.99616199376947
0.172514417266187	0.995820143884892	0.99578417266187	0.995906474820144	0.995938848920863	0.996	0.996025179856115	0.995892086330935
0.173495525291829	0.994552529182879	0.994817120622568	0.994996108949416	0.995132295719844	0.99515953307393	0.994649805447471	0.994607003891051
0.174548043771044	0.996979797979798	0.996397306397306	0.996747474747475	0.996632996632997	0.996707070707071	0.996363636363636	0.996319865319865
0.175482124087591	0.980587591240876	0.979916058394161	0.980317518248175	0.981175182481752	0.981419708029197	0.981091240875912	0.981288321167883
0.176511103004292	0.995158798283262	0.994480686695279	0.994270386266094	0.994712446351931	0.994527896995708	0.994532188841202	0.994759656652361
0.177502610486891	0.991569288389513	0.99114606741573	0.991531835205993	0.991640449438202	0.991337078651685	0.990921348314607	0.990996254681648
0.17847341025641	0.989923076923077	0.989996794871795	0.989548076923077	0.988711538461538	0.987714743589744	0.988025641025641	0.988448717948718
0.179512417293233	0.9835	0.984045112781955	0.984830827067669	0.984890977443609	0.984593984962406	0.984541353383459	0.984860902255639
0.180504643564356	0.990589108910891	0.990465346534653	0.990079207920792	0.989905940594059	0.989905940594059	0.989574257425743	0.989683168316832
0.181484540540541	0.99488416988417	0.994698841698842	0.99488416988417	0.994718146718147	0.995	0.995405405405405	0.995320463320463
0.182513739864865	0.991682432432432	0.991716216216216	0.991962837837838	0.992006756756757	0.991949324324324	0.991719594594595	0.991962837837838
0.183504086956522	0.996557971014493	0.996217391304348	0.996365942028986	0.996344202898551	0.996565217391304	0.996728260869565	0.996920289855072
0.184517372372372	0.996078078078078	0.996072072072072	0.995858858858859	0.995951951951952	0.99590990990991	0.996105105105105	0.996057057057057
0.185438704545455	0.994607142857143	0.993175324675325	0.992909090909091	0.993396103896104	0.993487012987013	0.993672077922078	0.993357142857143
0.186531643312102	0.99262101910828	0.992433121019108	0.99234076433121	0.992576433121019	0.99259872611465	0.992509554140127	0.992627388535032
0.187448147169811	0.995664150943396	0.995830188679245	0.996124528301887	0.99611320754717	0.995716981132076	0.995569811320755	0.995683018867925
0.188515027559055	0.996775590551181	0.995854330708661	0.996066929133858	0.996169291338583	0.996	0.996149606299213	0.996204724409449
0.189525423236515	0.995128630705394	0.995087136929461	0.99556846473029	0.995406639004149	0.995510373443983	0.995477178423236	0.995460580912863
0.190526928870293	0.993799163179916	0.9951589958159	0.994757322175732	0.994401673640167	0.994502092050209	0.994230125523013	0.993937238493724
0.191487314371257	0.994844311377245	0.99474251497006	0.995362275449102	0.995287425149701	0.995320359281437	0.995293413173653	0.995155688622754
0.192530241106719	0.993383399209486	0.993071146245059	0.99304347826087	0.992865612648221	0.99302766798419	0.993367588932806	0.993494071146245
0.193523298050139	0.994339832869081	0.995412256267409	0.995	0.995041782729805	0.995133704735376	0.995203342618384	0.995030640668524
0.194534206982544	0.996384039900249	0.996162094763092	0.995887780548628	0.996316708229426	0.996418952618454	0.996528678304239	0.99673566084788
0.195485542168675	0.996765060240964	0.99683734939759	0.99653313253012	0.996909638554217	0.996987951807229	0.997051204819277	0.996786144578313
0.196503709090909	0.994501818181818	0.993749090909091	0.993945454545455	0.993727272727273	0.993447272727273	0.993632727272727	0.993792727272727
0.197524222627737	0.984879562043796	0.983722627737226	0.983485401459854	0.984339416058394	0.984211678832117	0.984598540145985	0.984675182481752
0.198498818181818	0.98856993006993	0.988447552447552	0.98808041958042	0.98758041958042	0.987517482517483	0.987433566433566	0.987583916083916
0.199469340659341	0.989857142857143	0.989586080586081	0.989098901098901	0.989117216117216	0.989025641025641	0.989340659340659	0.989681318681319
0.200591319892473	0.992940860215054	0.992838709677419	0.993013440860215	0.993104838709677	0.993037634408602	0.99289247311828	0.992932795698925
0.201492090659341	0.991315934065934	0.990901098901099	0.990978021978022	0.991335164835165	0.991370879120879	0.991659340659341	0.991373626373626
0.202512798408488	0.992893899204244	0.992488063660477	0.992623342175066	0.99251724137931	0.992655172413793	0.992769230769231	0.992681697612732
0.203494855329949	0.996187817258883	0.995865482233503	0.995728426395939	0.995558375634518	0.995652284263959	0.995418781725888	0.99558883248731
0.204546217158177	0.997297587131367	0.997235924932976	0.996785522788204	0.9968418230563	0.996941018766756	0.996836461126005	0.99697855227882
0.205418316923077	0.996273846153846	0.996313846153846	0.9964	0.996593846153846	0.996692307692308	0.996633846153846	0.996729230769231
0.206490927051672	0.995270516717325	0.995294832826748	0.995443768996961	0.995544072948328	0.995328267477204	0.995075987841945	0.994835866261398
0.207506988142292	0.994671936758893	0.995134387351779	0.995324110671937	0.995343873517787	0.995486166007905	0.995667984189723	0.995837944664032
0.208496036290323	0.99020564516129	0.990314516129032	0.990306451612903	0.990350806451613	0.990076612903226	0.990346774193548	0.990745967741935
0.209497392361111	0.994694444444444	0.995013888888889	0.995375	0.99565625	0.995371527777778	0.995277777777778	0.995395833333333
