MAF	n100	n200	n300	n400	n500	n1000	n2000	n3000
0.244485214285714	0.997342105263158	0.997056390977444	0.997281954887218	0.997075187969925	0.996966165413534	0.996721804511278	0.996872180451128	0.99684962406015
0.245559774509804	0.996245098039216	0.996632352941176	0.996642156862745	0.996343137254902	0.996313725490196	0.995960784313725	0.996122549019608	0.996039215686275
0.246515214953271	0.996654205607477	0.996677570093458	0.996822429906542	0.996724299065421	0.996565420560748	0.996514018691589	0.996911214953271	0.996869158878505
0.247436673469388	0.996518367346939	0.996628571428571	0.997134693877551	0.996795918367347	0.997044897959184	0.996914285714286	0.996955102040816	0.99690612244898
0.24847464953271	0.997224299065421	0.996864485981308	0.996915887850467	0.996771028037383	0.996691588785047	0.996556074766355	0.996682242990654	0.996584112149533
0.249550440397351	0.993281456953642	0.993049668874172	0.993450331125828	0.99314238410596	0.993182119205298	0.99335761589404	0.993506622516556	0.993430463576159
0.250553604026846	0.997664429530201	0.997520134228188	0.997610738255034	0.997624161073825	0.997624161073825	0.997493288590604	0.99739932885906	0.997385906040268
0.251532238095238	0.998424603174603	0.99797619047619	0.997944444444444	0.997873015873016	0.997809523809524	0.997861111111111	0.997904761904762	0.997853174603175
0.252589330065359	0.99778431372549	0.997261437908497	0.997539215686274	0.997362745098039	0.997447712418301	0.997460784313726	0.997676470588235	0.997562091503268
0.253500815286624	0.99768152866242	0.997095541401274	0.996210191082803	0.996127388535032	0.996197452229299	0.996101910828025	0.996152866242038	0.996082802547771
0.254397425	0.996925	0.996167857142857	0.996478571428571	0.996557142857143	0.996496428571429	0.996639285714286	0.996703571428571	0.996682142857143
0.25544982300885	0.997256637168142	0.996730088495575	0.996796460176991	0.996601769911504	0.996570796460177	0.996553097345133	0.99675221238938	0.996769911504425
0.256498387096774	0.99695564516129	0.99641935483871	0.996612903225806	0.996620967741936	0.996286290322581	0.996020161290323	0.996129032258064	0.996084677419355
0.257515220973783	0.997411985018727	0.997172284644195	0.997213483146067	0.997131086142322	0.996970037453183	0.997056179775281	0.997228464419476	0.997134831460674
0.258509883636364	0.993658181818182	0.991836363636364	0.992236363636364	0.992632727272727	0.992221818181818	0.992970909090909	0.993210909090909	0.992970909090909
0.259543435483871	0.997286290322581	0.996983870967742	0.99725	0.996963709677419	0.997040322580645	0.997129032258064	0.997399193548387	0.997334677419355
0.260514055555556	0.992227777777778	0.991394444444444	0.991422222222222	0.991222222222222	0.991116666666667	0.991194444444444	0.991294444444444	0.991155555555556
0.261398505300353	0.998657243816254	0.998116607773852	0.998183745583039	0.998035335689046	0.998049469964664	0.997946996466431	0.997982332155477	0.997879858657244
0.262483018867925	0.997141509433962	0.996900943396226	0.997160377358491	0.996924528301887	0.996966981132075	0.997028301886792	0.997089622641509	0.99702358490566
0.263537053231939	0.994041825095057	0.993916349809886	0.994030418250951	0.993931558935361	0.993939163498099	0.993817490494297	0.993863117870722	0.993859315589354
0.264505597402597	0.993493506493507	0.993359307359307	0.99374025974026	0.993623376623377	0.993718614718615	0.993714285714286	0.993761904761905	0.993744588744589
0.265556828897338	0.99812927756654	0.997737642585551	0.997749049429658	0.997699619771863	0.997714828897338	0.99745247148289	0.997505703422053	0.997520912547529
0.266561617977528	0.993385767790262	0.993430711610487	0.993445692883895	0.993456928838951	0.993468164794007	0.993749063670412	0.99365543071161	0.993576779026217
0.267521753191489	0.998	0.997263829787234	0.997587234042553	0.997446808510638	0.99731914893617	0.997251063829787	0.997310638297872	0.997208510638298
0.268409369281046	0.993486928104575	0.993232026143791	0.993549019607843	0.993408496732026	0.993516339869281	0.993699346405229	0.99378431372549	0.993826797385621
0.269458916030534	0.997106870229008	0.997301526717557	0.9975	0.997164122137405	0.997202290076336	0.997030534351145	0.997179389312977	0.997259541984733
0.270509346428571	0.995153571428571	0.994782142857143	0.994692857142857	0.994453571428571	0.994421428571429	0.994346428571429	0.994485714285714	0.994321428571429
0.271482841880342	0.996961538461538	0.99665811965812	0.996495726495726	0.996555555555556	0.996730769230769	0.996598290598291	0.996735042735043	0.996679487179487
0.272540715909091	0.996844696969697	0.996583333333333	0.996776515151515	0.996613636363636	0.996587121212121	0.996734848484849	0.99694696969697	0.996909090909091
0.273569627118644	0.998	0.997703389830508	0.997923728813559	0.99793220338983	0.997940677966102	0.997622881355932	0.997521186440678	0.997576271186441
0.274515374100719	0.990758992805755	0.990856115107914	0.990985611510791	0.990730215827338	0.990773381294964	0.990737410071942	0.990863309352518	0.990748201438849
0.275429604361371	0.992373831775701	0.991906542056075	0.991890965732087	0.991688473520249	0.991694704049844	0.991501557632399	0.991647975077882	0.991551401869159
0.276477364754098	0.998090163934426	0.997959016393443	0.998258196721311	0.998094262295082	0.997860655737705	0.99752868852459	0.997418032786885	0.997352459016393
0.277478995850622	0.998257261410788	0.99749377593361	0.997502074688797	0.997502074688797	0.997307053941909	0.99704979253112	0.997174273858921	0.997170124481328
0.278463400881057	0.997651982378855	0.995991189427313	0.996312775330397	0.996286343612335	0.996299559471366	0.996625550660793	0.996704845814978	0.996678414096916
0.279553903669725	0.996981651376147	0.99643119266055	0.997018348623853	0.997169724770642	0.99704128440367	0.997059633027523	0.99702752293578	0.99704128440367
0.280589738181818	0.997236363636364	0.996963636363636	0.997043636363636	0.9968	0.996890909090909	0.996923636363636	0.996927272727273	0.996901818181818
0.281482672794118	0.998051470588235	0.998136029411765	0.998176470588235	0.997827205882353	0.997805147058824	0.997709558823529	0.997661764705882	0.997591911764706
0.282444592356688	0.995242038216561	0.99496178343949	0.995015923566879	0.994929936305732	0.994955414012739	0.994872611464968	0.995028662420382	0.994990445859873
0.283412618867925	0.994471698113208	0.994184905660377	0.994354716981132	0.994520754716981	0.994596226415094	0.994475471698113	0.994498113207547	0.994418867924528
0.284386272435897	0.994458333333333	0.993974358974359	0.994262820512821	0.994176282051282	0.994121794871795	0.994182692307692	0.99438782051282	0.994259615384615
0.285530252595156	0.99443598615917	0.994031141868512	0.994273356401384	0.99416955017301	0.99422491349481	0.994283737024221	0.994384083044983	0.99443598615917
0.286527573643411	0.997507751937984	0.997406976744186	0.997054263565891	0.997050387596899	0.99715503875969	0.997434108527132	0.997581395348837	0.997585271317829
0.287565386029412	0.998305147058824	0.997455882352941	0.997558823529412	0.997580882352941	0.997643382352941	0.997492647058824	0.997477941176471	0.997419117647059
0.288488368131868	0.998071428571429	0.997208791208791	0.997543956043956	0.997725274725275	0.997703296703297	0.997340659340659	0.997208791208791	0.99717032967033
0.28942397107438	0.996512396694215	0.996140495867769	0.99604132231405	0.995871900826446	0.995780991735537	0.995706611570248	0.995723140495868	0.995685950413223
0.290441887218045	0.998172932330827	0.997815789473684	0.998022556390977	0.99793984962406	0.998086466165414	0.998067669172932	0.997947368421053	0.997898496240601
0.291450737089202	0.997215962441314	0.996446009389671	0.996333333333333	0.996	0.995845070422535	0.996089201877934	0.996056338028169	0.996014084507042
0.292479261083744	0.998315270935961	0.99764039408867	0.997704433497537	0.99756157635468	0.997748768472906	0.997492610837438	0.997571428571429	0.997635467980296
0.293530871111111	0.997	0.99708	0.997151111111111	0.997106666666667	0.997111111111111	0.996751111111111	0.996875555555556	0.996853333333333
0.294590111553785	0.998151394422311	0.997677290836653	0.997752988047809	0.997585657370518	0.997266932270916	0.997103585657371	0.997131474103586	0.997171314741036
0.295517268722467	0.998616740088106	0.99842731277533	0.998484581497797	0.998242290748899	0.998251101321586	0.998339207048458	0.998418502202643	0.998325991189427
0.296403524904215	0.997789272030651	0.997712643678161	0.997701149425287	0.997750957854406	0.997674329501916	0.997812260536398	0.997846743295019	0.997727969348659
0.297436303278689	0.992799180327869	0.992622950819672	0.992963114754098	0.99272131147541	0.992790983606557	0.992340163934426	0.992409836065574	0.992385245901639
0.298513703389831	0.997161016949152	0.996398305084746	0.996610169491525	0.996457627118644	0.996491525423729	0.996453389830508	0.996423728813559	0.996385593220339
0.299530119402985	0.998067164179104	0.997794776119403	0.997902985074627	0.997839552238806	0.997888059701493	0.997727611940298	0.997824626865672	0.997779850746269
0.300535078947368	0.996289473684211	0.995748120300752	0.996142857142857	0.996214285714286	0.996270676691729	0.996421052631579	0.996552631578947	0.996492481203007
0.301549856521739	0.998460869565217	0.998495652173913	0.998139130434783	0.997947826086957	0.997991304347826	0.997760869565217	0.997865217391304	0.997860869565217
0.302465638095238	0.998352380952381	0.997957142857143	0.997804761904762	0.997790476190476	0.997638095238095	0.997761904761905	0.997614285714286	0.997642857142857
0.303435261603376	0.996814345991561	0.99684388185654	0.997008438818565	0.99689029535865	0.996924050632911	0.99662447257384	0.996573839662447	0.996628691983122
0.304407703557312	0.992252964426877	0.992434782608696	0.992766798418972	0.992798418972332	0.992928853754941	0.993162055335968	0.993296442687747	0.993237154150198
0.305480228310502	0.997214611872146	0.996945205479452	0.996872146118721	0.996767123287671	0.996767123287671	0.996648401826484	0.996543378995434	0.996493150684931
0.306537765625	0.996359375	0.99609765625	0.99578125	0.9958359375	0.9957578125	0.995953125	0.99596875	0.99586328125
0.30752098630137	0.997333333333333	0.996913242009132	0.996899543378995	0.996648401826484	0.996593607305936	0.996529680365297	0.996684931506849	0.996538812785388
0.30853769124424	0.998239631336405	0.997695852534562	0.997746543778802	0.997834101382489	0.9976866359447	0.997608294930876	0.997815668202765	0.997815668202765
0.309496642857143	0.993082417582418	0.992258241758242	0.992236263736264	0.992197802197802	0.992269230769231	0.992175824175824	0.992351648351648	0.992373626373626
0.3104274784689	0.998023923444976	0.997775119617225	0.997832535885168	0.99777033492823	0.997688995215311	0.997842105263158	0.997961722488038	0.99788995215311
0.311492993464052	0.998303921568627	0.997901960784314	0.998052287581699	0.997748366013072	0.997656862745098	0.997676470588235	0.997777777777778	0.99768954248366
0.312451479400749	0.996524344569288	0.99587265917603	0.995921348314607	0.995685393258427	0.995677902621723	0.995411985018727	0.995426966292135	0.995247191011236
0.31348394977169	0.997611872146119	0.997164383561644	0.996890410958904	0.99658904109589	0.996465753424657	0.996616438356164	0.996785388127854	0.99675799086758
0.314544995918367	0.993685714285714	0.993159183673469	0.993269387755102	0.993355102040816	0.993289795918367	0.993126530612245	0.993057142857143	0.993077551020408
0.315563880952381	0.997301587301587	0.996900793650794	0.997126984126984	0.997075396825397	0.996940476190476	0.996912698412698	0.997063492063492	0.996972222222222
0.316468289256198	0.993247933884298	0.992971074380165	0.992557851239669	0.992409090909091	0.992297520661157	0.992367768595041	0.992698347107438	0.992756198347107
0.3174275	0.996955056179775	0.997151685393258	0.997544943820225	0.997331460674157	0.997438202247191	0.997230337078652	0.997202247191011	0.997219101123595
0.318462	0.998475836431227	0.997985130111524	0.99807063197026	0.998104089219331	0.998055762081784	0.997925650557621	0.997828996282528	0.997851301115242
0.319445932735426	0.998260089686099	0.998165919282511	0.998130044843049	0.997977578475336	0.99795067264574	0.997807174887892	0.997982062780269	0.997887892376682
0.320465523076923	0.996573076923077	0.996926923076923	0.997107692307692	0.997123076923077	0.997153846153846	0.996915384615385	0.996953846153846	0.9969
0.321517310077519	0.994868217054264	0.994523255813954	0.994422480620155	0.994170542635659	0.994170542635659	0.994100775193798	0.994	0.993988372093023
0.322581859872611	0.994722929936306	0.993474522292994	0.994127388535032	0.994429936305733	0.994531847133758	0.994847133757962	0.994875796178344	0.994824840764331
0.323453643979058	0.998465968586387	0.998005235602094	0.997921465968586	0.997994764397906	0.997858638743455	0.997544502617801	0.997602094240838	0.99751832460733
0.324427510917031	0.989375545851528	0.988737991266376	0.988938864628821	0.988707423580786	0.988497816593886	0.988532751091703	0.988580786026201	0.988493449781659
0.325438716894977	0.996767123287671	0.996538812785388	0.996716894977169	0.996607305936073	0.996785388127854	0.996817351598174	0.996808219178082	0.996853881278539
0.326488962162162	0.992405405405405	0.992194594594595	0.992345945945946	0.992189189189189	0.992297297297297	0.992021621621622	0.991994594594595	0.992027027027027
0.327501079365079	0.998592592592593	0.998026455026455	0.998095238095238	0.998047619047619	0.99815873015873	0.997873015873016	0.997846560846561	0.997804232804233
0.328506872483221	0.995241610738255	0.995124161073826	0.995261744966443	0.995288590604027	0.995285234899329	0.995127516778524	0.995093959731544	0.995097315436242
0.329522938931298	0.998580152671756	0.998557251908397	0.998370229007634	0.998458015267176	0.998259541984733	0.997931297709924	0.998129770992366	0.998160305343511
0.330584829268293	0.992868292682927	0.992068292682927	0.992258536585366	0.992078048780488	0.992151219512195	0.992185365853659	0.992146341463415	0.992224390243902
0.331511687150838	0.997575418994413	0.996731843575419	0.996983240223464	0.997016759776536	0.997100558659218	0.997240223463687	0.997262569832402	0.997296089385475
0.332463967213115	0.993516393442623	0.993487704918033	0.993483606557377	0.993393442622951	0.99344262295082	0.993688524590164	0.993700819672131	0.993590163934426
0.333479003952569	0.997241106719368	0.997055335968379	0.997079051383399	0.996758893280632	0.996616600790514	0.996434782608696	0.996474308300395	0.996430830039526
0.334478900900901	0.998243243243243	0.99727027027027	0.997617117117117	0.997342342342342	0.997310810810811	0.997432432432432	0.997468468468468	0.99745045045045
0.335596977695167	0.993438661710037	0.993494423791822	0.993628252788104	0.993423791821561	0.993390334572491	0.9932156133829	0.993442379182156	0.993349442379182
0.336566460251046	0.998347280334728	0.997987447698745	0.998271966527197	0.998041841004184	0.997970711297071	0.997857740585774	0.998083682008368	0.998008368200837
0.337641967871486	0.992759036144578	0.993092369477912	0.993301204819277	0.99310843373494	0.993152610441767	0.99295983935743	0.992991967871486	0.992907630522088
0.338513526595745	0.999037234042553	0.998281914893617	0.998074468085106	0.99786170212766	0.997829787234043	0.997952127659574	0.99813829787234	0.998085106382979
0.339470987234043	0.997587234042553	0.996770212765957	0.996987234042553	0.997114893617021	0.996889361702128	0.996782978723404	0.996914893617021	0.996927659574468
0.340439365019011	0.998391634980989	0.998133079847909	0.998319391634981	0.998098859315589	0.998125475285171	0.998121673003802	0.998117870722433	0.998144486692015
0.341467361702128	0.998578723404255	0.998008510638298	0.99811914893617	0.998068085106383	0.998093617021277	0.998055319148936	0.997923404255319	0.997906382978723
0.342487351758794	0.998447236180904	0.998316582914573	0.99821608040201	0.998140703517588	0.997984924623116	0.997839195979899	0.997974874371859	0.998
0.34355130726257	0.997782122905028	0.997279329608939	0.997201117318436	0.996977653631285	0.997	0.996966480446927	0.996988826815642	0.996988826815642
0.344595321285141	0.997036144578313	0.997385542168675	0.997819277108434	0.997582329317269	0.997626506024096	0.997578313253012	0.997726907630522	0.997622489959839
0.345503166666667	0.997235294117647	0.99743137254902	0.997450980392157	0.997328431372549	0.997058823529412	0.997088235294118	0.997348039215686	0.997303921568627
0.34645692760181	0.993122171945701	0.992990950226244	0.99283257918552	0.992678733031674	0.992683257918552	0.992651583710407	0.992769230769231	0.992796380090498
0.347466496453901	0.998521276595745	0.99808865248227	0.998085106382979	0.998166666666667	0.998205673758865	0.997886524822695	0.997914893617021	0.997790780141844
0.348479458715596	0.984440366972477	0.983848623853211	0.98393119266055	0.984022935779816	0.983940366972477	0.983724770642202	0.983591743119266	0.983587155963303
0.349525493023256	0.992348837209302	0.991706976744186	0.992046511627907	0.991786046511628	0.991739534883721	0.991897674418605	0.991832558139535	0.991953488372093
0.350569484848485	0.997387878787879	0.997084848484848	0.997115151515152	0.997093939393939	0.997072727272727	0.996772727272727	0.996754545454545	0.996693939393939
0.351576739130435	0.998365217391304	0.998230434782609	0.998234782608696	0.997795652173913	0.997830434782609	0.997782608695652	0.997678260869565	0.997717391304348
0.35251277	0.998605	0.997835	0.99748	0.9974	0.997385	0.99736	0.99734	0.99732
0.353433544600939	0.998525821596244	0.998093896713615	0.998286384976526	0.998140845070423	0.998183098591549	0.998206572769953	0.998413145539906	0.998403755868545
0.354514521929825	0.995960526315789	0.996447368421053	0.996675438596491	0.996798245614035	0.996622807017544	0.996359649122807	0.996535087719298	0.996614035087719
0.355506430327869	0.997622950819672	0.997127049180328	0.99730737704918	0.997151639344262	0.996930327868852	0.997204918032787	0.997344262295082	0.997385245901639
0.356491626865672	0.995830845771144	0.995965174129353	0.99636815920398	0.996517412935323	0.99652736318408	0.996626865671642	0.996791044776119	0.996850746268657
0.357591794520548	0.995009132420091	0.994575342465753	0.994657534246575	0.99503196347032	0.994698630136986	0.994260273972603	0.994680365296804	0.994575342465753
0.358566333333333	0.994966666666667	0.995185714285714	0.995490476190476	0.995652380952381	0.995485714285714	0.995209523809524	0.9955	0.995476190476191
0.359511221590909	0.9909375	0.990323863636364	0.990318181818182	0.990636363636364	0.990630681818182	0.990585227272727	0.990857954545455	0.990721590909091
0.360448725738397	0.996388185654008	0.996704641350211	0.996696202531646	0.996628691983122	0.996451476793249	0.996198312236287	0.996303797468354	0.996270042194093
0.361448231707317	0.998252032520325	0.997991869918699	0.997979674796748	0.997849593495935	0.997817073170732	0.997548780487805	0.997552845528455	0.997422764227642
0.362504970930233	0.997447674418605	0.996837209302326	0.996831395348837	0.996656976744186	0.996662790697674	0.996645348837209	0.996889534883721	0.99678488372093
0.363532260663507	0.991976303317536	0.99185308056872	0.99175355450237	0.99181990521327	0.9920663507109	0.991739336492891	0.99185308056872	0.991691943127962
0.364592482300885	0.997575221238938	0.997659292035398	0.997601769911504	0.997592920353982	0.997601769911504	0.997672566371681	0.997765486725664	0.997712389380531
0.365578925373134	0.997189054726368	0.996194029850746	0.996562189054726	0.996308457711443	0.996293532338308	0.996159203980099	0.996348258706468	0.99644776119403
0.366527096590909	0.995732954545455	0.994977272727273	0.995011363636364	0.994806818181818	0.99525	0.995318181818182	0.995585227272727	0.995744318181818
0.36745945	0.997272727272727	0.997213636363636	0.997359090909091	0.997313636363636	0.997190909090909	0.997272727272727	0.997327272727273	0.997336363636364
0.368468596638655	0.99168487394958	0.991621848739496	0.99186974789916	0.992121848739496	0.991953781512605	0.991659663865546	0.991693277310924	0.991806722689076
0.369480468085106	0.998310638297872	0.998034042553192	0.997978723404255	0.997834042553192	0.9978	0.99771914893617	0.997774468085106	0.99763829787234
0.370499857723577	0.989585365853659	0.98930081300813	0.989451219512195	0.989540650406504	0.989686991869919	0.989491869918699	0.989581300813008	0.989451219512195
0.371583839857651	0.989594306049822	0.989779359430605	0.989690391459075	0.989316725978648	0.989245551601423	0.989113879003559	0.989370106761566	0.989391459074733
0.372556435344828	0.997181034482759	0.99735775862069	0.997525862068966	0.997504310344828	0.997534482758621	0.997637931034483	0.997827586206897	0.997806034482759
0.373442392344498	0.992751196172249	0.991928229665072	0.991708133971292	0.991617224880383	0.991679425837321	0.991784688995215	0.992162679425837	0.992138755980861
0.374397243478261	0.993278260869565	0.992665217391304	0.992839130434783	0.992734782608696	0.992613043478261	0.992595652173913	0.992708695652174	0.992652173913044
0.375478707224335	0.998003802281369	0.997737642585551	0.997946768060836	0.997790874524715	0.997726235741445	0.99748288973384	0.997596958174905	0.997631178707224
0.376465701298701	0.997766233766234	0.997731601731602	0.998012987012987	0.998038961038961	0.998082251082251	0.99830303030303	0.998290043290043	0.998203463203463
0.377544361256545	0.998748691099476	0.99834554973822	0.998141361256545	0.997994764397906	0.997858638743455	0.997732984293194	0.99779057591623	0.997659685863874
0.378600265116279	0.993060465116279	0.993074418604651	0.993427906976744	0.993311627906977	0.993376744186046	0.993274418604651	0.993418604651163	0.993306976744186
0.379544543568465	0.989900414937759	0.989522821576764	0.989597510373444	0.989692946058091	0.989680497925311	0.989605809128631	0.989697095435685	0.989738589211618
0.380532014851485	0.983732673267327	0.982806930693069	0.982841584158416	0.982905940594059	0.982777227722772	0.982688118811881	0.982742574257426	0.982727722772277
0.381371739463602	0.993793103448276	0.993471264367816	0.99355938697318	0.993264367816092	0.993452107279693	0.993298850574713	0.993199233716475	0.993210727969349
0.382472306772908	0.997302788844622	0.997593625498008	0.997892430278884	0.997772908366534	0.997653386454183	0.997780876494024	0.997816733067729	0.997840637450199
0.383510452488688	0.997027149321267	0.996529411764706	0.996918552036199	0.996886877828054	0.996773755656109	0.996796380090498	0.996692307692308	0.996800904977376
0.384567107317073	0.997912195121951	0.997863414634146	0.9978	0.997819512195122	0.997951219512195	0.998014634146342	0.99790243902439	0.997790243902439
0.385580209606987	0.998772925764192	0.99853711790393	0.998148471615721	0.998078602620087	0.998052401746725	0.997912663755459	0.99782096069869	0.997829694323144
0.38650806	0.99839	0.99819	0.99809	0.997995	0.99789	0.997495	0.99749	0.99761
0.387505539325843	0.997033707865169	0.99638202247191	0.99664606741573	0.996691011235955	0.996539325842697	0.996325842696629	0.996533707865168	0.996438202247191
0.388454597087379	0.992674757281553	0.991446601941748	0.991834951456311	0.991985436893204	0.991708737864078	0.991519417475728	0.991771844660194	0.991665048543689
0.389431095435685	0.993551867219917	0.993215767634855	0.993539419087137	0.993356846473029	0.993265560165975	0.993182572614108	0.993207468879668	0.993153526970954
0.390516614583333	0.998494791666667	0.997890625	0.998057291666667	0.997869791666667	0.997895833333333	0.997848958333333	0.997895833333333	0.99790625
0.391538458333333	0.9937875	0.993645833333333	0.993666666666667	0.9937125	0.993595833333333	0.9934	0.993341666666667	0.993308333333333
0.392540298804781	0.997434262948207	0.996816733067729	0.996705179282869	0.996346613545817	0.996262948207171	0.996187250996016	0.996266932270916	0.996247011952191
0.393585300813008	0.997317073170732	0.997121951219512	0.997304878048781	0.99729674796748	0.997378048780488	0.997556910569106	0.997735772357724	0.997772357723577
0.394483015	0.997595	0.996865	0.99708	0.99712	0.99706	0.99698	0.997095	0.99702
0.395447213483146	0.997112359550562	0.996730337078652	0.996977528089888	0.997089887640449	0.996932584269663	0.996816479400749	0.996943820224719	0.996913857677903
0.396404929515419	0.994057268722467	0.993863436123348	0.994088105726872	0.993674008810573	0.993616740088106	0.993607929515419	0.993643171806167	0.993607929515419
0.397499889361702	0.998046808510638	0.997595744680851	0.997497872340426	0.997497872340426	0.997493617021277	0.997408510638298	0.997446808510638	0.997476595744681
0.398551039215686	0.998603921568627	0.998086274509804	0.99816862745098	0.998086274509804	0.997945098039216	0.998019607843137	0.998141176470588	0.998062745098039
0.399528556420233	0.998373540856031	0.997677042801556	0.997715953307393	0.99756420233463	0.997501945525292	0.997396887159533	0.997490272373541	0.997451361867704
0.400550292537313	0.998149253731343	0.997710447761194	0.997773134328358	0.997689552238806	0.997683582089552	0.997770149253731	0.997859701492537	0.997853731343284
0.401531666666667	0.99756338028169	0.996995305164319	0.997300469483568	0.997356807511737	0.997258215962441	0.9971220657277	0.997201877934272	0.997220657276995
0.402453109433962	0.993796226415094	0.993898113207547	0.993969811320755	0.993871698113208	0.993796226415094	0.993901886792453	0.993890566037736	0.993875471698113
0.40347393728223	0.998080139372822	0.997825783972125	0.997898954703833	0.997616724738676	0.997707317073171	0.997696864111498	0.997864111498258	0.997801393728223
0.404482757785467	0.998318339100346	0.997833910034602	0.997674740484429	0.997553633217993	0.997480968858132	0.997470588235294	0.99763321799308	0.997640138408304
0.405507076433121	0.995891719745223	0.995248407643312	0.995458598726115	0.995385350318471	0.995292993630573	0.995388535031847	0.995372611464968	0.995353503184713
0.406528761245675	0.998228373702422	0.998065743944637	0.998128027681661	0.997955017301038	0.9979723183391	0.997941176470588	0.997989619377163	0.998020761245675
0.407624064516129	0.987851612903226	0.9878	0.988045161290323	0.98801935483871	0.98808064516129	0.98808064516129	0.98821935483871	0.988212903225806
0.408467098214286	0.9985625	0.997901785714286	0.99815625	0.998075892857143	0.998227678571429	0.99840625	0.9985625	0.998508928571429
0.409422995633188	0.994554585152838	0.993528384279476	0.993755458515284	0.993724890829694	0.993781659388646	0.993585152838428	0.993558951965065	0.993545851528384
0.410442271551724	0.997116379310345	0.996961206896552	0.997189655172414	0.997051724137931	0.996814655172414	0.99689224137931	0.996991379310345	0.996974137931035
0.411504212355212	0.986571428571429	0.986247104247104	0.986451737451737	0.986100386100386	0.98607722007722	0.985474903474904	0.985810810810811	0.985915057915058
0.412517411538462	0.99425	0.993730769230769	0.994003846153846	0.993876923076923	0.993761538461538	0.993657692307692	0.993803846153846	0.993665384615385
0.413567736434109	0.997786821705426	0.997437984496124	0.997658914728682	0.997666666666667	0.997604651162791	0.99753488372093	0.99768992248062	0.997658914728682
0.414529572519084	0.998572519083969	0.997603053435114	0.99763358778626	0.997549618320611	0.997591603053435	0.997557251908397	0.997549618320611	0.997549618320611
0.415494005181347	0.992927461139896	0.993176165803109	0.993331606217617	0.993238341968912	0.993253886010363	0.992984455958549	0.993056994818653	0.992948186528497
0.416429823770492	0.996536885245902	0.99597131147541	0.996225409836066	0.996040983606557	0.995963114754098	0.995954918032787	0.996053278688525	0.996081967213115
0.417421705882353	0.985850267379679	0.98607486631016	0.986326203208556	0.986032085561497	0.985973262032086	0.98551871657754	0.985427807486631	0.985417112299465
0.418486182320442	0.99760773480663	0.997458563535912	0.997629834254144	0.997546961325967	0.997563535911602	0.997618784530387	0.997447513812155	0.997469613259669
0.419478641791045	0.997828358208955	0.997847014925373	0.998063432835821	0.997888059701493	0.997966417910448	0.997805970149254	0.997921641791045	0.997914179104478
0.420600321212121	0.998778787878788	0.998642424242424	0.998787878787879	0.998775757575758	0.9988	0.998727272727273	0.998606060606061	0.998606060606061
0.421540161073826	0.994577181208054	0.994322147651007	0.994536912751678	0.994469798657718	0.994325503355705	0.994281879194631	0.994144295302013	0.994070469798658
0.42246335078534	0.998424083769634	0.998198952879581	0.998314136125654	0.998146596858639	0.998089005235602	0.997994764397906	0.998104712041885	0.998162303664921
0.423406343347639	0.996931330472103	0.997137339055794	0.997240343347639	0.9968669527897	0.996892703862661	0.996858369098712	0.996944206008584	0.996901287553648
0.424482957377049	0.998914754098361	0.998573770491803	0.998377049180328	0.998403278688525	0.998367213114754	0.998393442622951	0.998416393442623	0.998340983606557
0.425477076555024	0.997416267942584	0.997459330143541	0.997698564593301	0.997574162679426	0.997464114832536	0.997349282296651	0.997373205741627	0.997334928229665
0.42652686637931	0.99351724137931	0.99298275862069	0.993030172413793	0.992978448275862	0.992995689655172	0.992784482758621	0.992620689655172	0.992577586206897
0.427538604316547	0.993708633093525	0.993269784172662	0.993687050359712	0.99368345323741	0.993715827338129	0.993687050359712	0.993798561151079	0.993751798561151
0.42851484063745	0.993649402390438	0.993350597609562	0.993629482071713	0.993505976095618	0.993482071713147	0.993482071713147	0.993605577689243	0.993517928286853
0.429529971590909	0.991284090909091	0.991096590909091	0.990806818181818	0.990755681818182	0.990715909090909	0.990363636363636	0.990392045454545	0.990340909090909
0.430423412765957	0.998608510638298	0.998348936170213	0.998131914893617	0.99791914893617	0.997889361702128	0.997714893617021	0.99783829787234	0.997817021276596
0.431428100877193	0.998324561403509	0.998008771929825	0.998241228070175	0.998074561403509	0.997925438596491	0.997820175438596	0.997899122807018	0.997842105263158
0.432465645	0.99602	0.99567	0.995955	0.995735	0.99596	0.99569	0.9959	0.99604
0.433503788530466	0.997974910394265	0.997548387096774	0.997702508960573	0.997774193548387	0.997781362007168	0.997598566308244	0.997566308243728	0.997612903225806
0.434569747933884	0.994086776859504	0.993789256198347	0.993772727272727	0.993764462809917	0.993880165289256	0.993723140495868	0.993855371900826	0.993884297520661
0.4355644375	0.9988625	0.998258333333333	0.998283333333333	0.998204166666667	0.998179166666667	0.998220833333333	0.998279166666667	0.9982
0.436504057291667	0.992739583333333	0.992072916666667	0.992401041666667	0.992380208333333	0.9925	0.992161458333333	0.992208333333333	0.992192708333333
0.437462427272727	0.998409090909091	0.998104545454545	0.998068181818182	0.997831818181818	0.997795454545455	0.997590909090909	0.997618181818182	0.997563636363636
0.438495652777778	0.997902777777778	0.997541666666667	0.997856481481481	0.997560185185185	0.997625	0.997333333333333	0.997393518518519	0.997361111111111
0.439506433198381	0.998271255060729	0.997740890688259	0.997910931174089	0.99787044534413	0.997975708502024	0.997607287449393	0.997647773279352	0.997744939271255
0.440527271794872	0.992615384615385	0.99205641025641	0.992230769230769	0.992225641025641	0.992220512820513	0.992333333333333	0.992558974358974	0.992441025641026
