MAF	n100	n200	n300	n400	n500	n1000	n2000	n3000	n4000	n5000	n6000	n7000
0.00650561589577208	0.977211382113821	0.970323025448646	0.969428774206631	0.968176923856839	0.968309844874785	0.967079184832201	0.966437493663186	0.966365811619183	0.966168204400284	0.965770658014803	0.965729494068742	0.965897799858055
0.00742934153295706	0.977229984856133	0.970841664986898	0.97061963313848	0.970763454948599	0.970729187663777	0.970148155613788	0.969872908687765	0.969699858899415	0.969399617012699	0.969147349324733	0.969167909695626	0.969134448699859
0.00843527424209259	0.97840328407225	0.973913866695852	0.972630184962241	0.971849841304586	0.972172704388749	0.970722228302506	0.970497865820291	0.970522053190325	0.970345299332385	0.970186603918135	0.970233227536391	0.970299660720149
0.00947308208617061	0.979422872010903	0.975638974866906	0.976091989600099	0.974631546366225	0.974723659774669	0.97291407700879	0.97289290578185	0.973091246750031	0.972763897486691	0.972889934381577	0.972876191655318	0.97299814287483
0.0105011441435846	0.977903081510934	0.974852937523289	0.975268413861632	0.975301204819277	0.975641783629363	0.973843000869457	0.973733325052788	0.973862874177121	0.973627251273134	0.973473233138741	0.973378586510992	0.973491367531984
0.0115293143880684	0.982997221003364	0.980065506653019	0.979968119333138	0.979245503728615	0.978810059950285	0.977629039333236	0.977272262026612	0.977157771604036	0.97694502120193	0.977048983769557	0.976871472437491	0.97684003509285
0.0125566140106635	0.976783278980136	0.975309686018957	0.977330716824645	0.976847748815166	0.976844046208531	0.97609730450237	0.976203643364929	0.97650355450237	0.97629028436019	0.976281694312796	0.976220527251185	0.976193276066351
0.0135058306972302	0.979905981272693	0.97689417382999	0.978260171919771	0.977671442215855	0.977482330468004	0.976453486150907	0.976418338108883	0.97645405921681	0.976487106017192	0.976468385864374	0.976421012416428	0.976452913085005
0.0144354722893617	0.97933038147139	0.97966485106383	0.98060085106383	0.979875574468085	0.980075234042553	0.978763744680851	0.979	0.978707404255319	0.978593191489362	0.978602893617021	0.978581787234043	0.978621957446808
0.0154425125544404	0.979309789812535	0.978316606703276	0.979300889982958	0.979281196743041	0.979390077636811	0.97845408066654	0.978428138610112	0.978810831281954	0.978876349176292	0.978712933156599	0.978653474720697	0.978602158682068
0.0164803278061707	0.978968004543733	0.978710770395609	0.979984667802385	0.97997539276926	0.980232443687299	0.97966855953057	0.979565209161461	0.979523376869203	0.9794355479841	0.979256104486087	0.979235850842324	0.979242286579595
0.0175156731429712	0.981997602876548	0.980649960063898	0.981485223642172	0.981457867412141	0.981450878594249	0.980171325878594	0.980444888178914	0.980389576677316	0.980455271565495	0.980345047923323	0.980547124600639	0.980573482428115
0.0185340418857267	0.984145557245275	0.983402780795134	0.983644362372366	0.983595698457528	0.98315077123615	0.981612209428633	0.981893113187052	0.982288941994351	0.982249185313926	0.982294373234847	0.982245926569629	0.982231588094721
0.0195550577199907	0.983316925934525	0.98293847225447	0.983179475272812	0.982561876015788	0.983091014627351	0.982379614580915	0.982795217088461	0.982816113303924	0.982800557232412	0.982864871140005	0.982951938704435	0.982915950777804
0.0205136378212617	0.981588785046729	0.981769567757009	0.981895151869159	0.98180578271028	0.982261682242991	0.982046144859813	0.981417640186916	0.98148101635514	0.981346378504673	0.981304030373832	0.981231308411215	0.981236273364486
0.0214327399287476	0.98013072074541	0.980970950945464	0.980684023020005	0.980989038092628	0.981630857769252	0.981497122499315	0.981565908468073	0.981765141134557	0.981594683474925	0.98154782132091	0.981416278432447	0.98152041655248
0.0224543412674271	0.979649429657795	0.979705703422053	0.980637515842839	0.981371102661597	0.982042585551331	0.981596451204056	0.981917870722433	0.982066666666667	0.981913054499366	0.981858048162231	0.981778707224335	0.981894296577947
0.0234726898530635	0.983600776268367	0.982623787080676	0.982552536734128	0.982565289714444	0.982560299417799	0.982430274466315	0.982476850568339	0.982641253118935	0.982584973662323	0.982483227058497	0.98248017743277	0.982509010257832
0.0245035907879819	0.985970804988662	0.985849489795918	0.985581065759637	0.98483985260771	0.984867346938776	0.984910430839002	0.984619897959184	0.984668934240363	0.984651927437642	0.984607993197279	0.984628684807256	0.984638321995465
0.025535379659383	0.98376381748072	0.984830655526992	0.984279241645244	0.98412146529563	0.984398457583548	0.983849614395887	0.983721722365039	0.983501285347044	0.983589010282776	0.983593187660668	0.983543701799486	0.983575192802057
0.0265442322297955	0.986099318403116	0.985279454722493	0.985385264524505	0.985272314183707	0.985351509250243	0.985031483284648	0.985314183706589	0.985222979552093	0.985182408308991	0.985068808828303	0.985074651087309	0.985108406361571
0.0275085690748249	0.986624769627718	0.986095466273498	0.986503870254331	0.986237007003317	0.986704386288242	0.986573903427939	0.986205676373019	0.986379284924438	0.986276078142278	0.986352008846296	0.986426833763362	0.986398451898268
0.0284522667329357	0.98349154789526	0.984809145129225	0.985144466534129	0.985019549370444	0.985284625579854	0.98498674618953	0.984891650099404	0.984902584493042	0.984869781312127	0.984755798542081	0.984714711729622	0.984775679257787
0.0294510143367894	0.985175545227029	0.985423310690025	0.985257061136932	0.985540936717912	0.985634608509117	0.985003217733286	0.984685019663926	0.984483375044691	0.984526993207008	0.984550589917769	0.984619949946371	0.984674651412227
0.0304839409382518	0.985139534883721	0.985726142742582	0.985886527666399	0.985827586206897	0.985919807538091	0.985773055332799	0.985374899759423	0.985358059342422	0.985212510024058	0.985048516439455	0.985031275060144	0.985080994386528
0.0315220978335234	0.984434055492208	0.985703154694033	0.985629798555682	0.985830482706195	0.985914861269479	0.98579855568225	0.985677309007982	0.985483846446218	0.985368681109844	0.985304827061954	0.985297985556822	0.985378563283922
0.0325336920050761	0.985701353637902	0.986710236886633	0.987113367174281	0.987428934010152	0.987348984771574	0.986403553299492	0.986260998307953	0.986440355329949	0.986195431472081	0.986241116751269	0.986224196277496	0.986324450084602
0.0335581814719726	0.987083440308087	0.98716730851519	0.987313222079589	0.987122807017544	0.987096705177578	0.98671459135644	0.986384681215233	0.986515190415062	0.986375695335901	0.986332477535302	0.986343602909713	0.986418485237484
0.034493297133758	0.98718516833485	0.987372611464968	0.988078252957234	0.988019563239309	0.988002274795268	0.987265241128298	0.987040946314832	0.987125568698817	0.987050955414013	0.987130573248408	0.987126478616924	0.987153776160146
0.0354491802068641	0.985718852844382	0.985439116125999	0.985308415608839	0.985523742360132	0.985280206864128	0.984967089797837	0.985142924306535	0.985170662905501	0.985035731076634	0.984899858956276	0.984894217207334	0.984919134931829
0.0364616312469909	0.988181511795859	0.988468464130958	0.988604236880116	0.988364949446317	0.988354357246028	0.987858449687049	0.987422243620607	0.987415021665864	0.987369282619162	0.987320173326914	0.987332691381801	0.987346653827636
0.037470958194881	0.987533004041311	0.988435563538392	0.988488549618321	0.988359676695105	0.988217781769196	0.987826672653794	0.987733273462057	0.987753929052537	0.987588684328693	0.987500673551863	0.987546475078581	0.987568028738213
0.0385160434911243	0.987058185404339	0.987508875739645	0.987599605522682	0.987689349112426	0.987883136094675	0.987465483234714	0.98739201183432	0.987218934911243	0.987087771203156	0.986992110453649	0.987062623274162	0.987059171597633
0.0395589438784629	0.987003127792672	0.986081322609473	0.986317247542449	0.986710455764075	0.986671581769437	0.986417336907954	0.986418677390527	0.986242627345844	0.986268096514745	0.986150134048257	0.986232350312779	0.986251563896336
0.0405436010989011	0.987993131868132	0.987876373626374	0.988231684981685	0.987929029304029	0.988135989010989	0.987652014652015	0.987353021978022	0.987361721611722	0.987309065934066	0.987296703296703	0.98727152014652	0.987312271062271
0.0415010773377338	0.989193619361936	0.989048404840484	0.988957095709571	0.988930143014301	0.989226622662266	0.988291529152915	0.988083058305831	0.987944444444444	0.987963146314631	0.987903740374037	0.987932893289329	0.987920242024202
0.0424447005353319	0.987054068522484	0.987808886509636	0.987688972162741	0.987851177730193	0.987471092077088	0.987124732334047	0.987063704496788	0.987070663811563	0.987050321199143	0.986937901498929	0.987029978586724	0.987011241970021
0.043470987486631	0.986211229946524	0.98725614973262	0.987232620320856	0.987646524064171	0.987685026737968	0.986981818181818	0.98704385026738	0.987050802139037	0.986866844919786	0.986904278074866	0.986889839572192	0.986817112299465
0.0444945103222283	0.986732932823594	0.987374112506827	0.987345166575642	0.987158929546696	0.987104314582195	0.986675587110868	0.986543418896778	0.986525395958493	0.986418896777717	0.986399235390497	0.986387220098307	0.986371927908247
0.0455178217465753	0.987494292237443	0.987774543378995	0.98775	0.987799086757991	0.98775799086758	0.987029680365297	0.987027397260274	0.986970890410959	0.986996575342466	0.987070205479452	0.987126141552511	0.98709303652968
0.0465329437616387	0.989155183116077	0.988900682805711	0.988970825574177	0.989204220980757	0.989266914959652	0.988893234016139	0.988644941030416	0.988769087523277	0.988615766604593	0.988701427684668	0.988651148355059	0.988619490999379
0.0475416070163005	0.98853862508859	0.987939050318923	0.987958894401134	0.988189227498228	0.988180722891566	0.987842664776754	0.987698795180723	0.987768958185684	0.987774627923458	0.987763288447909	0.987774627923458	0.987819985825656
0.0484788766819073	0.989555845852384	0.989348138471587	0.989410189418681	0.989591116917048	0.989343566296538	0.988604833442195	0.988461136512084	0.988611365120836	0.988615937295885	0.988464402351404	0.988382103200523	0.988400391900718
0.0494660066037736	0.989371967654986	0.989136118598383	0.989545822102426	0.989794474393531	0.990100404312668	0.989353099730458	0.989354447439353	0.989388140161725	0.98933692722372	0.989314016172507	0.989128032345013	0.989132749326146
0.0504806827997489	0.989017576898933	0.989059008160703	0.988827997489014	0.989110483364721	0.989225360954174	0.989222849968613	0.989357815442561	0.989360954174514	0.98912366603892	0.989080351537979	0.989016949152542	0.989103578154426
0.0514960350217077	0.989128075253256	0.989054269175109	0.98948986975398	0.989307525325615	0.989321997105644	0.989179450072359	0.989298842257598	0.989394356005789	0.989248914616498	0.989233719247467	0.989176555716353	0.98926989869754
0.0525125865895167	0.986289312457454	0.987226684819605	0.986637848876787	0.986674608577263	0.986761742682097	0.987194690265487	0.987074880871341	0.987034717494894	0.986912185159973	0.986910823689585	0.986908100748809	0.986900612661675
0.0535339555555556	0.989570230607966	0.98861215932914	0.989155136268344	0.989229210342418	0.989329140461216	0.989106219426974	0.988812019566737	0.988756813417191	0.98858001397624	0.988621942697414	0.988621942697414	0.98861215932914
0.0545402410911602	0.986931629834254	0.986845994475138	0.986697513812155	0.987024861878453	0.987345994475138	0.987007596685083	0.987122928176796	0.98705455801105	0.987015883977901	0.987066988950276	0.987031767955801	0.987046270718232
0.0554679040500736	0.991063328424153	0.990267304860088	0.990684094256259	0.990158321060383	0.990065537555228	0.989980117820324	0.989836524300442	0.989856406480118	0.989821060382916	0.989689248895434	0.989689985272459	0.98969293078056
0.0564713935044106	0.989211708099439	0.988884522854852	0.988730553327987	0.988724939855654	0.988908580593424	0.988251002405774	0.987866078588613	0.987946271050521	0.987915797914996	0.987853247794707	0.98791259021652	0.987879711307137
0.0574477695084485	0.989352534562212	0.988953149001536	0.989758832565284	0.989977726574501	0.990000768049155	0.9898133640553	0.989596774193548	0.98955376344086	0.989486943164362	0.989533794162826	0.989668970814132	0.989675883256528
0.0584801805992509	0.986790262172285	0.985776779026217	0.986013483146067	0.985787265917603	0.986088389513109	0.985995505617978	0.985460674157303	0.985535580524345	0.985462172284644	0.98545468164794	0.985505617977528	0.985549063670412
0.0595275237059265	0.990468117029257	0.989584396099025	0.989747936984246	0.989505626406602	0.989786946736684	0.989736684171043	0.989857464366092	0.989966991747937	0.989861215303826	0.989799699924981	0.98987471867967	0.989917479369842
0.0605104218921032	0.990804534792807	0.990264268960125	0.990558248631744	0.99071305707584	0.990883502736513	0.990565285379203	0.9905543393276	0.990511336982017	0.990419859265051	0.990343236903831	0.99039483971853	0.99040734949179
0.0615128554185022	0.989681938325991	0.989056387665198	0.989062555066079	0.98894449339207	0.988930396475771	0.988274889867841	0.98835859030837	0.988504845814978	0.988393832599119	0.988298678414097	0.988345374449339	0.98839295154185
0.0624936249779347	0.989470432480141	0.989135922330097	0.989744042365402	0.990015004413063	0.99002559576346	0.989811120917917	0.989956751985878	0.989824360105913	0.989838481906443	0.98972374227714	0.989757281553398	0.98976345984113
0.0634732077678571	0.990452678571429	0.991338392857143	0.991219642857143	0.991233928571429	0.991469642857143	0.991197321428571	0.990971428571429	0.991044642857143	0.991110714285714	0.991088392857143	0.991175892857143	0.991217857142857
0.0644568332781457	0.989399006622517	0.989791390728477	0.989572847682119	0.989682119205298	0.989762417218543	0.989530629139073	0.989204470198676	0.98923178807947	0.989198675496689	0.989096026490066	0.989122516556291	0.989157284768212
0.0654961563414634	0.990919512195122	0.991082926829268	0.991342276422764	0.99119512195122	0.991391056910569	0.990611382113821	0.990543902439024	0.99059593495935	0.990656910569106	0.990526829268293	0.990562601626016	0.990535772357724
0.0665111672544081	0.99039798488665	0.990299748110831	0.989912678421495	0.989633921074727	0.989570109151973	0.989402183039463	0.988954659949622	0.98892107472712	0.988952980688497	0.988816960537364	0.988895885810243	0.988958858102435
0.0675217836936937	0.990732432432432	0.989725225225225	0.989695495495496	0.989554954954955	0.989679279279279	0.989492792792793	0.989326126126126	0.989223423423423	0.989154054054054	0.98908018018018	0.989045945945946	0.988997297297297
0.0685182778552746	0.988162162162162	0.987226678291194	0.987159546643418	0.987537925021796	0.987484742807323	0.987190932868352	0.987018308631212	0.987142109851787	0.987009590235397	0.987092414995641	0.987064516129032	0.987020052310375
0.0694985593220339	0.992399246704331	0.991511299435028	0.99171845574388	0.991460451977401	0.991530131826742	0.990950094161959	0.991256120527307	0.991315442561205	0.991124293785311	0.991064971751412	0.991093220338983	0.991194915254237
0.0704833621167161	0.991049455984174	0.99179821958457	0.991814045499505	0.991879327398615	0.992079129574678	0.991655786350148	0.991712166172107	0.991652818991098	0.991639960435213	0.991662710187933	0.991718100890208	0.991705242334322
0.0714786607272727	0.991091818181818	0.991259090909091	0.991351818181818	0.991291818181818	0.991323636363636	0.990688181818182	0.990441818181818	0.990421818181818	0.990354545454545	0.99035	0.990446363636364	0.990484545454545
0.0725051121722846	0.989522471910112	0.990221910112359	0.990384831460674	0.98990074906367	0.989999063670412	0.98988202247191	0.989692883895131	0.989873595505618	0.989744382022472	0.989702247191011	0.989748127340824	0.989794007490637
0.0735117210748156	0.989488935721812	0.989484720758693	0.989766069546892	0.989629083245522	0.9896354056902	0.988970495258166	0.988613277133825	0.988663856691254	0.988551106427819	0.988422550052687	0.988462592202318	0.988439409905163
0.0745206664676617	0.992358208955224	0.991934328358209	0.991783084577114	0.991439800995025	0.991406965174129	0.991032835820896	0.990933333333333	0.990964179104478	0.990887562189055	0.990928358208955	0.991059701492537	0.991089552238806
0.0755249807050093	0.992854359925789	0.992564935064935	0.992352504638219	0.992038033395176	0.992092764378479	0.991964749536178	0.991777365491651	0.991813543599258	0.991628014842301	0.991641001855288	0.991748608534323	0.991792207792208
0.0764701990536278	0.989751840168244	0.989687697160883	0.989803364879075	0.989883280757098	0.990186119873817	0.989863301787592	0.989832807570978	0.989779179810725	0.989767613038906	0.989665615141956	0.989731861198738	0.989738170347003
0.0774807538297872	0.989787234042553	0.98943085106383	0.989886170212766	0.989891489361702	0.989792553191489	0.989476595744681	0.989313829787234	0.989278723404255	0.989274468085106	0.989229787234043	0.989292553191489	0.98926914893617
0.0784825107777778	0.989768888888889	0.988826666666667	0.98838	0.988588888888889	0.988802222222222	0.988481111111111	0.988532222222222	0.988664444444444	0.98862	0.98862	0.988618888888889	0.988605555555556
0.0794909515765766	0.98810472972973	0.988926801801802	0.989136261261261	0.988934684684685	0.988913288288288	0.988806306306306	0.988726351351351	0.988846846846847	0.988597972972973	0.988667792792793	0.988703828828829	0.988682432432432
0.0805132768799102	0.98720202020202	0.988895622895623	0.989	0.988755331088664	0.98892480359147	0.988627384960718	0.988334455667789	0.988450056116723	0.988212121212121	0.988278338945006	0.988384960718294	0.988425364758698
0.0815318789237668	0.987715246636771	0.987495515695067	0.987011210762332	0.987206278026906	0.987578475336323	0.986968609865471	0.987170403587444	0.987106502242152	0.987112107623318	0.987035874439462	0.987241031390135	0.987218609865471
0.0825126338282079	0.989957582184517	0.989951219512195	0.990204665959703	0.990198303287381	0.990388123011665	0.989847295864263	0.989939554612937	0.989778366914104	0.989741251325557	0.989849416755037	0.989831389183457	0.98977624602333
0.0835010107921929	0.989898966704937	0.989828932261768	0.990051664753157	0.989559127439724	0.989525832376579	0.989060849598163	0.989252583237658	0.989398392652124	0.989291618828932	0.989166475315729	0.989218140068886	0.989278989667049
0.0845103120903955	0.991039548022599	0.991369491525424	0.991309604519774	0.99130395480226	0.991527683615819	0.991369491525424	0.991493785310735	0.991464406779661	0.991341242937853	0.991375141242938	0.991440677966102	0.991438418079096
0.0854548414141414	0.989961840628507	0.990632996632997	0.990800224466891	0.990878787878788	0.990864197530864	0.990526374859708	0.990685746352413	0.990845117845118	0.990597081930415	0.990602693602694	0.990674523007856	0.990682379349046
0.0865231871921182	0.989240147783251	0.989779556650246	0.990073891625616	0.990210591133005	0.990581280788177	0.989605911330049	0.98987315270936	0.989970443349754	0.989805418719212	0.989784482758621	0.989894088669951	0.989874384236453
0.0874950052955665	0.991511083743842	0.992433497536946	0.992125615763547	0.992120689655172	0.992304187192118	0.992	0.992135467980296	0.992158866995074	0.99201354679803	0.992093596059113	0.992165024630542	0.992128078817734
0.0885377145518044	0.990136204889406	0.989710128055879	0.989785797438882	0.989306169965076	0.989237485448196	0.988774155995343	0.989003492433062	0.989197904540163	0.989025611175786	0.989112922002328	0.989181606519208	0.989181606519208
0.0895393855595668	0.991074608904934	0.990545126353791	0.990701564380265	0.991127557160048	0.990882069795427	0.99022623345367	0.990440433212996	0.990558363417569	0.990438026474128	0.990477737665463	0.990595667870036	0.990504211793021
0.0904992338729763	0.9893300124533	0.990270236612702	0.991023661270237	0.991178082191781	0.990921544209215	0.990499377334994	0.99053300124533	0.990561643835616	0.990535491905355	0.990554171855542	0.990501867995019	0.990516811955168
0.0914860206535948	0.984569934640523	0.985896732026144	0.987401307189542	0.98841045751634	0.988087581699346	0.987606535947712	0.988203921568627	0.988267973856209	0.988250980392157	0.988214379084967	0.988118954248366	0.988028758169935
0.092481495995785	0.987359325605901	0.987436248682824	0.988211801896733	0.988320337197049	0.988340358271865	0.988034773445732	0.988421496311907	0.988608008429926	0.988614330874605	0.98859220231823	0.988579557428872	0.988574288724974
0.0935002770193402	0.991025028441411	0.991924914675768	0.992378839590444	0.992353811149033	0.992339021615472	0.992017064846416	0.992160409556314	0.992232081911263	0.992216154721274	0.992270762229807	0.99218771331058	0.992171786120592
0.0945115270491803	0.993710772833724	0.993723653395785	0.993697892271663	0.993706088992974	0.993516393442623	0.993286885245902	0.993254098360656	0.993346604215457	0.993327868852459	0.993338407494145	0.993320843091335	0.993322014051522
0.0955159740606061	0.993615757575758	0.992638787878788	0.992511515151515	0.992545454545455	0.992356363636364	0.992242424242424	0.99217696969697	0.992290909090909	0.992273939393939	0.992310303030303	0.992301818181818	0.99229696969697
0.0965085734042553	0.988478723404255	0.988738770685579	0.989482269503546	0.989524822695035	0.989617021276596	0.989283687943262	0.989268321513002	0.989353427895981	0.989260047281324	0.98933451536643	0.989192671394799	0.989182033096927
0.0974864008	0.986128	0.986828	0.986984	0.986669333333333	0.986874666666667	0.986577333333333	0.986692	0.986545333333333	0.986597333333333	0.986665333333333	0.986692	0.986717333333333
0.0984547647826087	0.990524637681159	0.989902898550725	0.990152173913043	0.990505797101449	0.991114492753623	0.990752173913043	0.990763768115942	0.99066231884058	0.990731884057971	0.990810144927536	0.990871014492754	0.990807246376812
0.099485199754902	0.989988970588235	0.990224264705882	0.990844362745098	0.99075	0.991053921568627	0.990990196078431	0.990982843137255	0.991040441176471	0.991045343137255	0.991099264705882	0.991064950980392	0.991085784313726
0.100515342354533	0.9907050067659	0.990767253044655	0.990211096075778	0.99031799729364	0.990450608930988	0.990133964817321	0.990093369418133	0.990025710419486	0.990127198917456	0.990185385656292	0.990152909336942	0.990202976995941
0.101510152	0.993242666666667	0.992593333333333	0.992958666666667	0.992957333333333	0.993068	0.992610666666667	0.992533333333333	0.992586666666667	0.992596	0.992632	0.992588	0.992581333333333
0.102502377688172	0.993685483870968	0.993885752688172	0.994153225806452	0.993989247311828	0.993610215053763	0.993143817204301	0.993149193548387	0.993188172043011	0.99314247311828	0.993057795698925	0.993055107526882	0.993056451612903
0.103478748451053	0.993629491945477	0.993877323420074	0.993976456009913	0.993804213135068	0.993712515489467	0.993736059479554	0.99382156133829	0.993760842627014	0.993676579925651	0.993721189591078	0.993743494423792	0.993729863692689
0.104514225303293	0.990197573656846	0.990129982668977	0.990041594454073	0.990310225303293	0.990665511265165	0.98994280762565	0.989916811091854	0.989757365684575	0.989707105719237	0.989809358752166	0.989686308492201	0.989717504332756
0.105480327102804	0.990534267912773	0.990906542056075	0.990778816199377	0.990929906542056	0.991126168224299	0.990718068535826	0.990828660436137	0.990933021806854	0.9908753894081	0.990961059190031	0.990989096573209	0.99107476635514
0.106450672727273	0.990352066115702	0.990588429752066	0.990664462809917	0.990707438016529	0.990656198347107	0.990413223140496	0.990466115702479	0.990598347107438	0.990542148760331	0.990545454545455	0.990502479338843	0.990480991735537
0.107512778287462	0.989423547400612	0.990134556574924	0.990050458715596	0.990084097859327	0.990042813455657	0.990016819571865	0.990073394495413	0.990155963302752	0.990146788990826	0.99018501529052	0.990252293577982	0.990258409785933
0.108517350931677	0.989496894409938	0.989290372670807	0.989840062111801	0.989795031055901	0.989913043478261	0.989905279503106	0.98966149068323	0.989670807453416	0.989633540372671	0.989641304347826	0.989594720496894	0.989639751552795
0.109524331782946	0.993130232558139	0.993128682170543	0.993217054263566	0.992968992248062	0.992961240310077	0.992796899224806	0.992452713178295	0.992454263565892	0.992519379844961	0.992590697674419	0.992527131782946	0.992610852713178
0.110510812030075	0.99155037593985	0.992548872180451	0.992395488721804	0.992508270676692	0.992640601503759	0.992040601503759	0.992222556390977	0.992228571428571	0.99207969924812	0.992052631578947	0.992037593984962	0.992082706766917
0.111531141196013	0.990468438538206	0.991018272425249	0.991387043189369	0.991450166112957	0.991397009966777	0.990988372093023	0.991191029900332	0.991252491694352	0.991207641196013	0.99115780730897	0.991139534883721	0.991202657807309
0.112485452614379	0.992666666666667	0.992367647058824	0.992328431372549	0.992838235294118	0.992692810457516	0.992382352941176	0.992509803921569	0.99228431372549	0.992341503267974	0.992287581699346	0.992192810457516	0.992256535947712
0.113452345656192	0.989887245841035	0.989306839186691	0.990212569316081	0.990299445471349	0.990236598890943	0.990391866913124	0.990460258780037	0.990519408502773	0.990512014787431	0.99041404805915	0.990343807763401	0.990360443622921
0.114497975524476	0.991173076923077	0.991094405594406	0.991019230769231	0.990697552447552	0.990204545454546	0.990318181818182	0.990410839160839	0.990438811188811	0.990426573426573	0.990354895104895	0.990386363636364	0.990403846153846
0.115499005033557	0.989701342281879	0.990540268456376	0.991080536912752	0.991221476510067	0.991402684563758	0.991271812080537	0.991191275167785	0.99118288590604	0.991187919463087	0.991137583892617	0.991140939597315	0.991209731543624
0.116494971209213	0.992355086372361	0.990957773512476	0.991761996161228	0.991708253358925	0.991827255278311	0.991886756238004	0.991704414587332	0.991840690978887	0.991898272552783	0.99190019193858	0.991811900191939	0.991773512476008
0.117559051785714	0.9919375	0.991855357142857	0.992025	0.992283928571429	0.992317857142857	0.992158928571429	0.992175	0.992207142857143	0.9922375	0.992264285714286	0.992333928571429	0.992325
0.118493411439114	0.986660516605166	0.986306273062731	0.987125461254613	0.986926199261993	0.987236162361624	0.986630996309963	0.987282287822878	0.987424354243542	0.987522140221402	0.98770295202952	0.987885608856089	0.987830258302583
0.119491049429658	0.990513307984791	0.991298479087452	0.991730038022814	0.991391634980989	0.991530418250951	0.991752851711027	0.991650190114068	0.991701520912547	0.991792775665399	0.991714828897338	0.991722433460076	0.991752851711027
0.120514027985075	0.991054104477612	0.991188432835821	0.991688432835821	0.991889925373134	0.991986940298507	0.99159328358209	0.991546641791045	0.991501865671642	0.991453358208955	0.99134328358209	0.99134328358209	0.991401119402985
0.121489596296296	0.993542592592593	0.992692592592593	0.9928	0.993116666666667	0.992935185185185	0.992761111111111	0.992798148148148	0.992683333333333	0.992716666666667	0.992618518518519	0.992675925925926	0.992677777777778
0.122507794782609	0.991019130434783	0.991217391304348	0.991620869565217	0.99135652173913	0.991453913043478	0.990707826086957	0.990812173913043	0.990645217391304	0.990747826086957	0.990714782608696	0.990794782608696	0.990831304347826
0.123517555555556	0.992275985663082	0.992003584229391	0.991682795698925	0.991939068100358	0.991829749103943	0.99144623655914	0.99163082437276	0.99160752688172	0.991689964157706	0.99173476702509	0.991618279569892	0.991650537634409
0.124526699099099	0.99367027027027	0.992920720720721	0.993108108108108	0.993335135135135	0.993416216216216	0.993218018018018	0.993255855855856	0.993144144144144	0.993151351351351	0.993052252252252	0.993095495495495	0.99309009009009
0.12552315239726	0.990309931506849	0.990547945205479	0.990333904109589	0.990388698630137	0.990371575342466	0.99046404109589	0.990510273972603	0.990518835616438	0.990541095890411	0.990501712328767	0.990484589041096	0.990486301369863
0.126478671875	0.992095486111111	0.991717013888889	0.991470486111111	0.991470486111111	0.991177083333333	0.990869791666667	0.991076388888889	0.991131944444444	0.991243055555556	0.991053819444444	0.991050347222222	0.991083333333333
0.127483618090452	0.992169179229481	0.992971524288107	0.993566164154104	0.993693467336683	0.993752093802345	0.993624790619765	0.99343216080402	0.993363484087102	0.993418760469012	0.993366834170854	0.993418760469012	0.993425460636516
0.128484872420263	0.993140712945591	0.993377110694184	0.993262664165103	0.993476547842401	0.993403377110694	0.993063789868668	0.992879924953096	0.992863039399625	0.993024390243902	0.993016885553471	0.993078799249531	0.99306191369606
0.129561758445946	0.993434121621622	0.9931875	0.993319256756757	0.993069256756757	0.993280405405405	0.993219594594595	0.993023648648649	0.993070945945946	0.993089527027027	0.99308277027027	0.993077702702703	0.99308277027027
0.130471798932384	0.993377224199288	0.992843416370107	0.99264590747331	0.99270462633452	0.992535587188612	0.992334519572954	0.992254448398576	0.992345195729537	0.992329181494662	0.99229359430605	0.992300711743772	0.992300711743772
0.131504547826087	0.992326086956522	0.992513043478261	0.992565217391304	0.992608695652174	0.992686956521739	0.992054347826087	0.99199347826087	0.992226086956522	0.992241304347826	0.992078260869565	0.992082608695652	0.992013043478261
0.132506729166667	0.991439236111111	0.992052083333333	0.992276041666667	0.992119791666667	0.992336805555556	0.991824652777778	0.991706597222222	0.991597222222222	0.991640625	0.991565972222222	0.991618055555556	0.991590277777778
0.133499386178862	0.9915	0.990965447154472	0.991079268292683	0.991020325203252	0.990792682926829	0.990477642276423	0.990410569105691	0.990465447154471	0.990447154471545	0.990373983739837	0.990339430894309	0.990345528455285
0.134492116	0.99301	0.992666	0.992436	0.992674	0.992684	0.992476	0.992676	0.99258	0.992584	0.992532	0.992522	0.99256
0.135495772815534	0.994215533980582	0.994433009708738	0.99421359223301	0.993815533980583	0.993899029126214	0.993398058252427	0.99331067961165	0.993394174757282	0.99338640776699	0.993328155339806	0.993401941747573	0.993403883495146
0.136536423954373	0.992368821292776	0.991756653992395	0.991619771863118	0.99167680608365	0.991811787072243	0.991427756653992	0.991507604562738	0.991304182509506	0.991245247148289	0.991269961977186	0.99125855513308	0.991231939163498
0.13754860554371	0.993115138592751	0.99297867803838	0.993091684434968	0.992722814498934	0.992705756929637	0.992498933901919	0.992938166311301	0.992938166311301	0.99307249466951	0.993029850746269	0.993044776119403	0.993019189765458
0.138518305719921	0.992453648915187	0.992528599605523	0.99277909270217	0.992976331360947	0.992923076923077	0.992984220907298	0.992483234714004	0.992581854043392	0.992461538461539	0.99234516765286	0.992390532544379	0.99232741617357
0.139511357271095	0.994877917414722	0.994890484739677	0.995010771992819	0.995114901256733	0.994885098743267	0.994694793536804	0.994359066427289	0.994439856373429	0.994457809694794	0.994341113105925	0.994398563734291	0.9944039497307
